kappa=+0.1000 alpha=0.73301666799 q=0.5800041192 psi=2.83405184
kappa=+0.1390 alpha=0.698049876131 q=0.5861006685 psi=2.939966211
kappa=+0.1395 alpha=0.697615156683 q=0.5861782394 psi=2.941344471
kappa=+0.1400 alpha=0.697180772683 q=0.5862557955 psi=2.942723252
kappa=+0.1405 alpha=0.696746723829 q=0.5863333367 psi=2.944102554
kappa=+0.1410 alpha=0.696313009823 q=0.586410863 psi=2.945482378
kappa=+0.1415 alpha=0.695879630365 q=0.5864883745 psi=2.946862723
kappa=+0.1420 alpha=0.695446585156 q=0.5865658711 psi=2.94824359
kappa=+0.1425 alpha=0.695013873897 q=0.5866433529 psi=2.949624979
kappa=+0.1430 alpha=0.694581496289 q=0.5867208198 psi=2.95100689
kappa=+0.1435 alpha=0.694149452034 q=0.5867982719 psi=2.952389323
kappa=+0.1440 alpha=0.693717740834 q=0.5868757092 psi=2.953772279
kappa=+0.1445 alpha=0.693286362392 q=0.5869531316 psi=2.955155757
kappa=+0.1450 alpha=0.692855316411 q=0.5870305392 psi=2.956539759
kappa=+0.1455 alpha=0.692424602592 q=0.587107932 psi=2.957924283
kappa=+0.1460 alpha=0.69199422064 q=0.58718531 psi=2.959309331
kappa=+0.1465 alpha=0.691564170258 q=0.5872626731 psi=2.960694902
kappa=+0.1470 alpha=0.691134451149 q=0.5873400214 psi=2.962080997
kappa=+0.1475 alpha=0.690705063019 q=0.5874173549 psi=2.963467616
kappa=+0.1480 alpha=0.690276005571 q=0.5874946736 psi=2.964854759
kappa=+0.1485 alpha=0.68984727851 q=0.5875719775 psi=2.966242426
kappa=+0.1490 alpha=0.689418881542 q=0.5876492666 psi=2.967630618
kappa=+0.1495 alpha=0.688990814371 q=0.5877265409 psi=2.969019334
kappa=+0.1500 alpha=0.688563076703 q=0.5878038003 psi=2.970408575
kappa=+0.1505 alpha=0.688135668244 q=0.587881045 psi=2.971798341
kappa=+0.1510 alpha=0.687708588701 q=0.5879582749 psi=2.973188632
kappa=+0.1515 alpha=0.687281837779 q=0.58803549 psi=2.974579448
kappa=+0.1520 alpha=0.686855415186 q=0.5881126902 psi=2.97597079
kappa=+0.1525 alpha=0.686429320629 q=0.5881898758 psi=2.977362658
kappa=+0.1530 alpha=0.686003553815 q=0.5882670465 psi=2.978755052
kappa=+0.1535 alpha=0.685578114451 q=0.5883442024 psi=2.980147971
kappa=+0.1540 alpha=0.685153002247 q=0.5884213436 psi=2.981541418
kappa=+0.1545 alpha=0.684728216909 q=0.58849847 psi=2.98293539
kappa=+0.1550 alpha=0.684303758147 q=0.5885755816 psi=2.984329889
kappa=+0.1555 alpha=0.683879625669 q=0.5886526784 psi=2.985724916
kappa=+0.1560 alpha=0.683455819185 q=0.5887297605 psi=2.987120469
kappa=+0.1565 alpha=0.683032338405 q=0.5888068278 psi=2.988516549
kappa=+0.1570 alpha=0.682609183037 q=0.5888838804 psi=2.989913157
kappa=+0.1575 alpha=0.682186352791 q=0.5889609182 psi=2.991310293
kappa=+0.1580 alpha=0.681763847379 q=0.5890379412 psi=2.992707957
kappa=+0.1585 alpha=0.68134166651 q=0.5891149495 psi=2.994106148
kappa=+0.1590 alpha=0.680919809897 q=0.5891919431 psi=2.995504868
kappa=+0.1595 alpha=0.680498277248 q=0.5892689219 psi=2.996904116
kappa=+0.1600 alpha=0.680077068278 q=0.5893458859 psi=2.998303893
wrote 120 slabs -> slabs_pos2.json
