kappa,alpha,gap
0.0,0.5,0.14251
0.0,0.5,0.18557
0.0,0.5,0.26356
0.0,0.5,0.40229
0.0,0.5,0.30593
0.0,0.5,0.10748
0.0,0.5,0.0774
0.0,0.55,1.28935
0.0,0.55,0.8551
0.0,0.55,0.39568
0.0,0.55,1.19213
0.0,0.55,1.36812
0.0,0.55,0.29048
0.0,0.55,1.17876
0.0,0.55,0.46015
0.0,0.55,0.43765
0.0,0.55,0.30916
0.0,0.55,0.59272
0.0,0.55,1.34262
0.0,0.55,0.00477
0.0,0.55,0.77485
0.0,0.55,1.12608
0.0,0.55,1.31531
0.0,0.55,0.0641
0.0,0.55,0.74665
0.0,0.55,1.09111
0.0,0.55,0.57411
0.0,0.55,0.31744
0.0,0.55,0.2758
0.0,0.55,0.2562
0.0,0.55,0.36553
0.0,0.55,0.17315
0.0,0.55,0.92172
0.0,0.55,0.67986
0.0,0.55,0.75584
0.0,0.55,0.94635
0.0,0.55,0.79941
0.0,0.55,1.51696
0.0,0.55,0.18167
0.0,0.55,0.1177
0.0,0.55,0.31875
0.0,0.55,0.59003
0.0,0.55,0.60994
0.0,0.55,0.34703
0.0,0.55,0.10841
0.0,0.55,0.15373
0.0,0.55,0.00161
0.0,0.55,0.61192
0.0,0.55,0.22783
0.0,0.55,1.77899
0.0,0.55,0.30924
0.0,0.55,0.69151
0.0,0.55,0.31364
0.0,0.55,1.08922
0.0,0.55,0.29081
0.0,0.55,0.29346
0.0,0.55,0.12965
0.0,0.55,1.12938
0.0,0.55,0.65282
0.0,0.55,0.99644
0.0,0.55,0.85066
0.0,0.55,0.10724
0.0,0.55,1.11587
0.0,0.55,0.33081
0.0,0.55,1.2232
0.0,0.55,1.08678
0.0,0.55,0.25899
0.0,0.55,0.2836
0.0,0.55,1.10983
0.0,0.55,1.08177
0.0,0.55,0.47634
0.0,0.55,0.19637
0.0,0.55,1.37018
0.0,0.55,1.13113
0.0,0.55,1.09703
0.0,0.55,0.8324
0.0,0.55,1.48439
0.0,0.55,0.20209
0.0,0.55,0.39736
0.0,0.55,2.02032
0.0,0.55,0.788
0.0,0.55,0.37632
0.0,0.55,0.48439
0.0,0.55,0.69654
0.0,0.55,0.41887
0.0,0.55,1.32821
0.0,0.55,0.03273
0.0,0.55,0.27547
0.0,0.55,0.74778
0.0,0.55,0.89779
0.0,0.55,0.85801
0.0,0.55,2.16116
0.0,0.55,0.10262
0.0,0.55,1.19729
0.0,0.55,0.30194
0.0,0.55,1.96154
0.0,0.55,0.95782
0.0,0.55,0.04905
0.0,0.55,1.54134
0.0,0.55,1.82752
0.0,0.55,1.02536
0.0,0.55,1.74568
0.0,0.55,0.80774
0.0,0.55,1.4035
0.0,0.55,2.41625
0.0,0.55,0.66628
0.0,0.55,0.70708
0.0,0.55,0.03088
0.0,0.55,0.67306
0.0,0.55,1.57251
0.0,0.55,1.17592
0.0,0.55,0.88273
0.0,0.55,1.8886
0.0,0.55,1.14642
0.0,0.55,1.93574
0.0,0.55,0.41658
0.0,0.55,0.09034
0.0,0.55,0.27952
0.0,0.55,0.70077
0.0,0.55,0.74776
0.0,0.55,0.07168
0.0,0.55,1.03223
0.0,0.55,1.34862
0.0,0.55,0.92771
0.0,0.55,0.66773
0.0,0.55,0.33522
0.0,0.55,0.33245
0.0,0.55,0.23675
0.0,0.55,0.03332
0.0,0.55,0.04339
0.0,0.55,0.45107
0.0,0.55,1.41522
0.0,0.55,0.21752
0.0,0.55,1.10402
0.0,0.55,0.76808
0.0,0.55,1.10697
0.0,0.55,1.39019
0.0,0.55,0.51766
0.0,0.55,0.04604
0.0,0.55,0.57371
0.0,0.55,0.02095
0.0,0.55,1.25957
0.0,0.55,0.13263
0.0,0.55,1.21214
0.0,0.55,0.79558
0.0,0.55,0.2513
0.0,0.55,0.39557
0.0,0.55,0.23987
0.0,0.55,0.89287
0.0,0.55,1.05866
0.0,0.55,1.30197
0.0,0.55,0.85686
0.0,0.55,0.06359
0.0,0.55,0.5164
0.0,0.55,0.09457
0.0,0.55,0.84848
0.0,0.55,0.68522
0.0,0.55,0.52577
0.0,0.55,0.15068
0.0,0.55,1.86313
0.0,0.55,0.33211
0.0,0.55,0.80767
0.0,0.55,0.5931
0.0,0.55,2.43027
0.0,0.55,0.35275
0.0,0.55,0.49245
0.0,0.55,0.72993
0.0,0.55,1.19279
0.0,0.55,0.16405
0.0,0.55,1.48561
0.0,0.55,0.54347
0.0,0.55,0.00466
0.0,0.55,0.22021
0.0,0.55,0.93124
0.0,0.55,0.86168
0.0,0.55,0.01257
0.0,0.55,0.44174
0.0,0.55,0.23945
0.0,0.55,0.29634
0.0,0.55,0.21396
0.0,0.55,0.99355
0.0,0.55,0.33539
0.0,0.55,0.32543
0.0,0.55,0.20288
0.0,0.55,1.1157
0.0,0.55,0.49759
0.0,0.55,0.55554
0.0,0.55,0.26172
0.0,0.55,0.87972
0.0,0.55,0.52423
0.0,0.55,0.57558
0.0,0.55,1.28501
0.0,0.55,0.95292
0.0,0.55,1.12544
0.0,0.55,0.96102
0.0,0.55,1.52127
0.0,0.55,0.48983
0.0,0.55,1.07062
0.0,0.55,0.15642
0.0,0.55,0.05366
0.0,0.55,0.65239
0.0,0.55,1.19771
0.0,0.55,0.17677
0.0,0.55,1.03956
0.0,0.55,1.44111
0.0,0.55,0.44091
0.0,0.55,0.51752
0.0,0.55,0.32433
0.0,0.55,0.25775
0.0,0.55,0.57692
0.0,0.55,0.53233
0.0,0.55,0.57692
0.0,0.55,0.0889
0.0,0.55,0.8624
0.0,0.55,1.07159
0.0,0.55,1.43145
0.0,0.55,0.3238
0.0,0.55,0.46389
0.0,0.55,0.88141
0.0,0.55,0.37282
0.0,0.55,0.02379
0.0,0.55,0.91666
0.0,0.55,0.99678
0.0,0.55,0.43311
0.0,0.55,0.87718
0.0,0.55,0.23979
0.0,0.55,1.239
0.0,0.55,0.57028
0.0,0.55,0.71019
0.0,0.55,1.52286
0.0,0.55,0.07484
0.0,0.55,0.51212
0.0,0.55,0.12274
0.0,0.55,0.85005
0.0,0.55,1.8136
0.0,0.55,1.29471
0.0,0.55,1.09145
0.0,0.55,0.27024
0.0,0.55,2.69878
0.0,0.55,0.01505
0.0,0.55,0.23749
0.0,0.55,0.32594
0.0,0.55,1.10882
0.0,0.55,0.92493
0.0,0.55,1.1844
0.0,0.55,0.41212
0.0,0.55,1.17663
0.0,0.55,1.55894
0.0,0.55,0.42424
0.0,0.55,0.79209
0.0,0.55,1.35341
0.0,0.55,0.30763
0.0,0.55,0.25407
0.0,0.55,0.25654
0.0,0.55,0.35694
0.0,0.55,0.71042
0.0,0.55,0.41455
0.0,0.55,0.96696
0.0,0.55,0.07638
0.0,0.55,0.06571
0.0,0.55,0.75515
0.0,0.55,0.13143
0.0,0.55,1.93332
0.0,0.55,0.47594
0.0,0.55,1.09349
0.0,0.55,0.39501
0.0,0.55,0.7121
0.0,0.55,1.13839
0.0,0.55,1.68565
0.0,0.55,1.15769
0.0,0.55,1.28729
0.0,0.55,0.53646
0.0,0.55,0.91944
0.0,0.55,0.46614
0.0,0.55,0.01774
0.0,0.55,1.64949
0.0,0.55,0.46213
0.0,0.55,0.7034
0.0,0.55,0.02454
0.0,0.55,0.59799
0.0,0.55,0.29783
0.0,0.55,0.47418
0.0,0.55,0.25987
0.0,0.55,0.43915
0.0,0.55,1.39004
0.0,0.55,0.51891
0.0,0.55,0.41022
0.0,0.55,0.50255
0.0,0.55,0.17334
0.0,0.55,0.76177
0.0,0.55,1.75108
0.0,0.55,0.33011
0.0,0.55,0.85524
0.0,0.55,0.00951
0.0,0.55,0.20231
0.0,0.55,0.04347
0.0,0.55,1.12991
0.0,0.55,0.21213
0.0,0.55,0.91369
0.0,0.55,3.31261
0.0,0.55,0.47396
0.0,0.55,0.40081
0.0,0.55,0.56629
0.0,0.55,0.56072
0.0,0.55,0.28135
0.0,0.55,0.1983
0.0,0.55,0.04341
0.0,0.55,0.8841
0.0,0.55,1.72514
0.0,0.55,0.85877
0.0,0.55,1.64458
0.0,0.55,1.28943
0.0,0.55,0.35401
0.0,0.55,0.1487
0.0,0.55,0.18153
0.0,0.55,0.20334
0.0,0.55,0.46838
0.0,0.55,0.84185
0.0,0.55,0.4626
0.0,0.55,0.63848
0.0,0.55,0.73505
0.0,0.55,0.4192
0.0,0.55,0.02961
0.0,0.55,1.03358
0.0,0.55,0.5772
0.0,0.55,0.60809
0.0,0.55,0.4854
0.0,0.55,0.77255
0.0,0.55,1.1583
0.0,0.55,0.67815
0.0,0.55,0.41228
0.0,0.55,0.84519
0.0,0.55,0.29691
0.0,0.55,0.87866
0.0,0.55,0.29944
0.0,0.55,0.82793
0.0,0.55,0.74375
0.0,0.55,1.13093
0.0,0.55,0.00577
0.0,0.55,0.8947
0.0,0.55,0.27627
0.0,0.55,1.13576
0.0,0.55,0.33387
0.0,0.55,1.82102
0.0,0.55,0.70145
0.0,0.55,0.08862
0.0,0.55,0.43089
0.0,0.55,0.90209
0.0,0.55,0.08444
0.0,0.55,0.5222
0.0,0.55,0.53589
0.0,0.55,1.24832
0.0,0.55,1.50895
0.0,0.55,1.70093
0.0,0.55,0.24649
0.0,0.55,0.30587
0.0,0.55,0.70398
0.0,0.55,0.14829
0.0,0.55,0.15221
0.0,0.55,0.0397
0.0,0.55,0.555
0.0,0.55,0.76728
0.0,0.55,1.44752
0.0,0.55,0.68857
0.0,0.55,0.1202
0.0,0.55,0.50044
0.0,0.55,0.50743
0.0,0.55,0.85167
0.0,0.55,0.61384
0.0,0.55,0.66904
0.0,0.55,2.40279
0.0,0.55,1.21003
0.0,0.55,0.31123
0.0,0.55,0.59286
0.0,0.55,1.4941
0.0,0.55,0.39091
0.0,0.55,0.44894
0.0,0.55,0.93055
0.0,0.55,0.08082
0.0,0.55,1.37887
0.0,0.55,0.08851
0.0,0.55,2.23107
0.0,0.55,1.04293
0.0,0.55,1.54775
0.0,0.55,0.25209
0.0,0.55,0.27127
0.0,0.55,1.94346
0.0,0.55,0.52019
0.0,0.55,0.01443
0.0,0.55,0.28629
0.0,0.55,0.52009
0.0,0.55,0.42498
0.0,0.55,0.08827
0.0,0.55,1.67679
0.0,0.55,0.64207
0.0,0.55,0.18586
0.0,0.55,0.28575
0.0,0.55,0.30882
0.0,0.55,0.41392
0.0,0.55,1.79788
0.0,0.55,0.17806
0.0,0.55,0.02962
0.0,0.55,0.02733
0.0,0.55,0.50782
0.0,0.55,1.00167
0.0,0.55,0.57202
0.0,0.55,1.02971
0.0,0.55,1.22051
0.0,0.55,0.23452
0.0,0.55,0.71156
0.0,0.55,0.21544
0.0,0.55,1.56866
0.0,0.55,0.86461
0.0,0.55,0.01853
0.0,0.55,0.79496
0.0,0.55,0.53161
0.0,0.55,0.78154
0.0,0.55,0.09171
0.0,0.55,1.03913
0.0,0.55,0.7907
0.0,0.55,3.18486
0.0,0.55,0.76369
0.0,0.55,0.11466
0.0,0.55,0.15326
0.0,0.55,0.65023
0.0,0.55,0.31026
0.0,0.55,0.6591
0.0,0.55,0.16666
0.0,0.55,0.39434
0.0,0.55,0.09243
0.0,0.55,0.13999
0.0,0.55,0.03407
0.0,0.55,0.29832
0.0,0.55,0.06585
0.0,0.55,1.00312
0.0,0.55,1.02516
0.0,0.55,0.35116
0.0,0.55,1.07015
0.0,0.55,0.4728
0.0,0.55,1.31502
0.0,0.55,1.37044
0.0,0.55,0.49482
0.0,0.55,0.06245
0.0,0.55,0.40425
0.0,0.55,2.05221
0.0,0.55,0.04519
0.0,0.55,0.53733
0.0,0.55,0.54845
0.0,0.55,0.90389
0.0,0.55,1.09874
0.0,0.55,0.7138
0.0,0.55,2.11335
0.0,0.55,0.20505
0.0,0.55,0.49599
0.0,0.55,0.24247
0.0,0.55,0.64006
0.0,0.55,0.145
0.0,0.55,0.50787
0.0,0.55,0.34568
0.0,0.55,0.52121
0.0,0.55,0.05481
0.0,0.55,0.09649
0.0,0.55,0.94026
0.0,0.55,0.31054
0.0,0.55,0.09555
0.0,0.55,0.34778
0.0,0.55,1.32211
0.0,0.55,0.1331
0.0,0.55,0.58141
0.0,0.55,0.48833
0.0,0.55,0.08143
0.0,0.55,2.01714
0.0,0.55,1.19442
0.0,0.55,0.33948
0.0,0.55,0.15279
0.0,0.55,0.5439
0.0,0.55,0.40553
0.0,0.55,0.89013
0.0,0.55,0.85011
0.0,0.55,1.57048
0.0,0.55,0.50471
0.0,0.55,0.13083
0.0,0.55,0.60057
0.0,0.55,0.62392
0.0,0.55,0.02385
0.0,0.55,1.59678
0.0,0.55,2.04779
0.0,0.55,0.0086
0.0,0.55,0.90647
0.0,0.55,0.30778
0.0,0.55,0.0662
0.0,0.55,1.09879
0.0,0.55,0.30852
0.0,0.55,0.99508
0.0,0.55,0.77197
0.0,0.55,0.64488
0.0,0.55,0.3606
0.0,0.55,1.23064
0.0,0.55,1.51051
0.0,0.55,0.47829
0.0,0.55,0.64415
0.0,0.55,0.24841
0.0,0.55,1.08748
0.0,0.55,0.28736
0.0,0.55,1.09712
0.0,0.55,0.05525
0.0,0.55,0.29883
0.0,0.55,1.90167
0.0,0.55,0.51382
0.0,0.55,0.22674
0.0,0.55,1.07971
0.0,0.55,0.95919
0.0,0.55,1.15137
0.0,0.55,1.46211
0.0,0.55,2.08032
0.0,0.55,0.6568
0.0,0.55,0.12687
0.0,0.55,0.50752
0.0,0.55,0.7112
0.0,0.55,0.59932
0.0,0.55,0.30143
0.0,0.55,0.50659
0.0,0.55,0.12534
0.0,0.55,0.39377
0.0,0.55,1.66013
0.0,0.55,0.20945
0.0,0.55,0.24683
0.0,0.55,1.24432
0.0,0.55,0.17387
0.0,0.55,0.28137
0.0,0.55,0.08562
0.0,0.55,0.178
0.0,0.55,0.42879
0.0,0.55,0.55835
0.0,0.55,0.86262
0.0,0.55,0.46415
0.0,0.55,1.49712
0.0,0.55,1.03018
0.0,0.55,0.6541
0.0,0.55,1.76714
0.0,0.55,0.88542
0.0,0.55,0.85462
0.0,0.55,0.49231
0.0,0.55,1.07197
0.0,0.55,0.7268
0.0,0.55,0.29188
0.0,0.55,0.25424
0.0,0.55,0.71096
0.0,0.55,0.28608
0.0,0.55,0.39266
0.0,0.55,1.51331
0.0,0.55,1.04905
0.0,0.55,0.23932
0.0,0.55,0.1718
0.0,0.55,0.44307
0.0,0.55,0.73167
0.0,0.55,0.51817
0.0,0.55,0.76745
0.0,0.55,0.56256
0.0,0.55,0.95699
0.0,0.55,0.0221
0.0,0.55,0.49941
0.0,0.55,1.5911
0.0,0.55,0.24661
0.0,0.55,0.17419
0.0,0.55,0.13308
0.0,0.55,0.06265
0.0,0.55,0.47221
0.0,0.55,1.12891
0.0,0.55,0.53617
0.0,0.55,0.30004
0.0,0.55,0.40422
0.0,0.55,0.83779
0.0,0.55,0.22077
0.0,0.55,1.56467
0.0,0.55,0.15907
0.0,0.55,0.74311
0.0,0.55,1.08374
0.0,0.55,0.32839
0.0,0.55,0.03948
0.0,0.55,0.72236
0.0,0.55,0.74598
0.0,0.55,0.63825
0.0,0.55,0.80562
0.0,0.55,0.1586
0.0,0.55,0.02086
0.0,0.55,0.76947
0.0,0.55,1.22637
0.0,0.55,0.20704
0.0,0.55,1.29294
0.0,0.55,0.79103
0.0,0.55,1.13412
0.0,0.55,1.01225
0.0,0.55,0.0795
0.0,0.55,0.53718
0.0,0.55,1.14613
0.0,0.55,0.82736
0.0,0.55,2.1511
0.0,0.55,0.30296
0.0,0.55,0.05293
0.0,0.55,0.38649
0.0,0.55,1.12412
0.0,0.55,0.03441
0.0,0.55,0.27661
0.0,0.55,0.0871
0.0,0.55,0.60564
0.0,0.55,0.06891
0.0,0.55,1.41862
0.0,0.55,0.55156
0.0,0.55,1.23152
0.0,0.55,0.95647
0.0,0.55,1.70103
0.0,0.55,0.29546
0.0,0.55,0.86604
0.0,0.55,0.04416
0.0,0.55,0.60893
0.0,0.55,0.38907
0.0,0.55,1.21298
0.0,0.55,1.28797
0.0,0.55,0.92325
0.0,0.55,0.93931
0.0,0.55,1.75305
0.0,0.55,1.85574
0.0,0.55,0.42481
0.0,0.55,2.6803
0.0,0.55,1.51121
0.0,0.55,1.22686
0.0,0.55,0.41469
0.0,0.55,0.00461
0.0,0.55,0.19352
0.0,0.55,0.5926
0.0,0.55,0.20823
0.0,0.55,1.53949
0.0,0.55,0.39689
0.0,0.55,0.95361
0.0,0.55,0.03194
0.0,0.55,1.32825
0.0,0.55,0.11092
0.0,0.55,0.69084
0.0,0.55,0.6092
0.0,0.55,0.62014
0.0,0.55,0.85061
0.0,0.55,0.02005
0.0,0.55,0.35262
0.0,0.55,1.36185
0.0,0.55,0.84924
0.0,0.55,0.00668
0.0,0.55,0.20871
0.0,0.55,0.91939
0.0,0.55,1.01453
0.0,0.55,0.11724
0.0,0.55,1.37949
0.0,0.55,0.4229
0.0,0.55,0.36734
0.0,0.55,2.0096
0.0,0.55,0.67033
0.0,0.55,0.41005
0.0,0.55,0.43689
0.0,0.55,0.25456
0.0,0.55,1.576
0.0,0.55,1.01091
0.0,0.55,2.60575
0.0,0.55,0.75157
0.0,0.55,0.35697
0.0,0.55,0.60846
0.0,0.55,0.33269
0.0,0.55,0.91766
0.0,0.55,0.38261
0.0,0.55,0.88191
0.0,0.55,0.66657
0.0,0.55,0.59692
0.0,0.55,0.36158
0.0,0.55,1.47002
0.0,0.61,1.74546
0.0,0.61,1.45281
0.0,0.61,0.6877
0.0,0.61,0.3424
0.0,0.61,1.15189
0.0,0.61,0.21549
0.0,0.61,0.95577
0.0,0.61,1.09184
0.0,0.61,0.20706
0.0,0.61,0.73158
0.0,0.61,1.12305
0.0,0.61,0.35163
0.0,0.61,1.65486
0.0,0.61,1.05773
0.0,0.61,0.33092
0.0,0.61,0.76982
0.0,0.61,0.28835
0.0,0.61,0.03929
0.0,0.61,0.41403
0.0,0.61,0.58624
0.0,0.61,0.4018
0.0,0.61,0.17795
0.0,0.61,0.67203
0.0,0.61,0.51744
0.0,0.61,1.22444
0.0,0.61,0.53799
0.0,0.61,0.93037
0.0,0.61,2.0869
0.0,0.61,0.37807
0.0,0.61,1.08085
0.0,0.61,0.9603
0.0,0.61,1.48344
0.0,0.61,0.40609
0.0,0.61,0.5763
0.0,0.61,1.27683
0.0,0.61,0.30544
0.0,0.61,0.54257
0.0,0.61,1.07376
0.0,0.61,1.0698
0.0,0.61,0.39551
0.0,0.61,0.67269
0.0,0.61,0.91824
0.0,0.61,0.48057
0.0,0.61,0.81093
0.0,0.61,0.6283
0.0,0.61,2.28704
0.0,0.61,0.35327
0.0,0.61,0.40416
0.0,0.61,0.5685
0.0,0.61,1.33092
0.0,0.61,1.46788
0.0,0.61,0.63461
0.0,0.61,1.27491
0.0,0.61,0.09744
0.0,0.61,1.82142
0.0,0.61,1.52206
0.0,0.61,0.15691
0.0,0.61,0.27334
0.0,0.61,0.11361
0.0,0.61,0.84323
0.0,0.61,2.28916
0.0,0.61,2.10422
0.0,0.61,0.21081
0.0,0.61,0.61276
0.0,0.61,1.19733
0.0,0.61,0.37075
0.0,0.61,0.08562
0.0,0.61,0.06126
0.0,0.61,1.03415
0.0,0.61,0.54655
0.0,0.61,0.19675
0.0,0.61,0.45635
0.0,0.61,1.21756
0.0,0.61,0.5867
0.0,0.61,0.00399
0.0,0.61,1.81109
0.0,0.61,0.59882
0.0,0.61,0.4228
0.0,0.61,0.87357
0.0,0.61,0.71578
0.0,0.61,0.09333
0.0,0.61,0.70116
0.0,0.61,0.3468
0.0,0.61,0.11662
0.0,0.61,1.19263
0.0,0.61,0.5851
0.0,0.61,0.61991
0.0,0.61,0.31849
0.0,0.61,0.50675
0.0,0.61,0.02308
0.0,0.61,0.3463
0.0,0.61,1.2719
0.0,0.61,0.33115
0.0,0.61,0.99517
0.0,0.61,1.10741
0.0,0.61,1.57087
0.0,0.61,0.46125
0.0,0.61,0.76502
0.0,0.61,0.49612
0.0,0.61,0.39305
0.0,0.61,1.53856
0.0,0.61,1.13761
0.0,0.61,0.15632
0.0,0.61,2.9157
0.0,0.61,1.19436
0.0,0.61,0.03455
0.0,0.61,0.52571
0.0,0.61,0.22327
0.0,0.61,0.10113
0.0,0.61,1.20755
0.0,0.61,0.86495
0.0,0.61,0.22712
0.0,0.61,0.73609
0.0,0.61,0.29437
0.0,0.61,0.95951
0.0,0.61,0.3776
0.0,0.61,0.50088
0.0,0.61,0.42156
0.0,0.61,0.20739
0.0,0.61,0.47274
0.0,0.61,0.46567
0.0,0.61,0.81109
0.0,0.61,0.35148
0.0,0.61,0.49447
0.0,0.61,0.65743
0.0,0.61,0.72038
0.0,0.61,0.31433
0.0,0.61,0.96291
0.0,0.61,1.66304
0.0,0.61,0.06629
0.0,0.61,1.00842
0.0,0.61,1.15993
0.0,0.61,2.17839
0.0,0.61,0.68001
0.0,0.61,0.76421
0.0,0.61,1.32995
0.0,0.61,0.41039
0.0,0.61,0.20233
0.0,0.61,1.82105
0.0,0.61,0.19095
0.0,0.61,0.17361
0.0,0.61,0.5178
0.0,0.61,1.44403
0.0,0.61,1.27529
0.0,0.61,0.44327
0.0,0.61,1.1001
0.0,0.61,0.61504
0.0,0.61,0.89216
0.0,0.61,0.05805
0.0,0.61,0.87077
0.0,0.61,0.13474
0.0,0.61,0.2571
0.0,0.61,0.7448
0.0,0.61,0.56597
0.0,0.61,1.7205
0.0,0.61,0.04631
0.0,0.61,0.63193
0.0,0.61,0.35759
0.0,0.61,1.20642
0.0,0.61,1.76843
0.0,0.61,0.01104
0.0,0.61,1.17943
0.0,0.61,0.45052
0.0,0.61,0.69872
0.0,0.61,0.14679
0.0,0.61,0.06257
0.0,0.61,0.16043
0.0,0.61,0.20681
0.0,0.61,0.44272
0.0,0.61,1.25912
0.0,0.61,3.29703
0.0,0.61,0.9147
0.0,0.61,0.56103
0.0,0.61,0.5783
0.0,0.61,1.66708
0.0,0.61,0.86298
0.0,0.61,0.06235
0.0,0.61,1.3072
0.0,0.61,1.06726
0.0,0.61,0.149
0.0,0.61,1.28354
0.0,0.61,0.45019
0.0,0.61,0.26438
0.0,0.61,0.72035
0.0,0.61,0.88416
0.0,0.61,0.9582
0.0,0.61,0.51472
0.0,0.61,1.60383
0.0,0.61,0.11033
0.0,0.61,1.63339
0.0,0.61,0.46916
0.0,0.61,1.84248
0.0,0.61,0.8255
0.0,0.61,0.68136
0.0,0.61,0.29601
0.0,0.61,0.36804
0.0,0.61,0.20523
0.0,0.61,0.94642
0.0,0.61,0.95675
0.0,0.61,0.14384
0.0,0.61,1.23545
0.0,0.61,0.85576
0.0,0.61,1.68121
0.0,0.61,0.72448
0.0,0.61,0.03184
0.0,0.61,0.15113
0.0,0.61,0.95302
0.0,0.61,0.14355
0.0,0.61,0.22168
0.0,0.61,0.20798
0.0,0.61,0.18605
0.0,0.61,0.97581
0.0,0.61,2.44112
0.0,0.61,1.0058
0.0,0.61,0.0564
0.0,0.61,0.3551
0.0,0.61,0.99983
0.0,0.61,0.88912
0.0,0.61,0.03374
0.0,0.61,1.8166
0.0,0.61,0.04314
0.0,0.61,0.31338
0.0,0.61,0.15687
0.0,0.61,0.88651
0.0,0.61,0.12711
0.0,0.61,1.01506
0.0,0.61,0.67047
0.0,0.61,0.2539
0.0,0.61,0.7789
0.0,0.61,1.42631
0.0,0.61,0.36859
0.0,0.61,0.77409
0.0,0.61,0.31899
0.0,0.61,0.73949
0.0,0.61,1.03939
0.0,0.61,1.01775
0.0,0.61,0.91132
0.0,0.61,0.85339
0.0,0.61,2.26567
0.0,0.61,0.62616
0.0,0.61,0.2866
0.0,0.61,1.45088
0.0,0.61,1.18233
0.0,0.61,1.07784
0.0,0.61,0.51291
0.0,0.61,3.0916
0.0,0.61,0.23043
0.0,0.61,0.35749
0.0,0.61,0.12678
0.0,0.61,1.26722
0.0,0.61,0.27025
0.0,0.61,0.36707
0.0,0.61,0.01162
0.0,0.61,0.73676
0.0,0.61,1.46524
0.0,0.61,1.80852
0.0,0.61,0.61414
0.0,0.61,0.97355
0.0,0.61,0.18151
0.0,0.61,1.02148
0.0,0.61,0.36038
0.0,0.61,0.59743
0.0,0.61,0.89271
0.0,0.61,0.15427
0.0,0.61,0.47519
0.0,0.61,0.12446
0.0,0.61,1.54332
0.0,0.61,1.72438
0.0,0.61,0.62995
0.0,0.61,0.55921
0.0,0.61,0.42526
0.0,0.61,0.21599
0.0,0.61,0.43866
0.0,0.61,0.23049
0.0,0.61,0.22787
0.0,0.61,0.97805
0.0,0.61,0.07813
0.0,0.61,1.54942
0.0,0.61,0.4238
0.0,0.61,0.77858
0.0,0.61,0.20887
0.0,0.61,0.17235
0.0,0.61,0.14337
0.0,0.61,0.14515
0.0,0.61,0.1846
0.0,0.61,0.82584
0.0,0.61,0.39256
0.0,0.61,1.26376
0.0,0.61,0.16883
0.0,0.61,0.51928
0.0,0.61,0.13435
0.0,0.61,1.71047
0.0,0.61,0.18781
0.0,0.61,0.19444
0.0,0.61,0.93613
0.0,0.61,0.45009
0.0,0.61,0.19809
0.0,0.61,0.31358
0.0,0.61,0.83968
0.0,0.61,0.44104
0.0,0.61,0.27949
0.0,0.61,0.48247
0.0,0.61,0.22632
0.0,0.61,0.09475
0.0,0.61,0.32082
0.0,0.61,1.73259
0.0,0.61,0.39651
0.0,0.61,1.10169
0.0,0.61,1.0261
0.0,0.61,0.61691
0.0,0.61,0.212
0.0,0.61,0.05661
0.0,0.61,1.13194
0.0,0.61,0.33357
0.0,0.61,0.18003
0.0,0.61,0.52336
0.0,0.61,0.28581
0.0,0.61,0.73734
0.0,0.61,0.0519
0.0,0.61,0.97633
0.0,0.61,0.12311
0.0,0.61,0.59291
0.0,0.61,0.39573
0.0,0.61,0.09666
0.0,0.61,1.18318
0.0,0.61,0.35117
0.0,0.61,1.03472
0.0,0.61,1.18225
0.0,0.61,0.40707
0.0,0.61,0.11249
0.0,0.61,0.29724
0.0,0.61,0.48634
0.0,0.61,0.88067
0.0,0.61,0.42697
0.0,0.61,1.02698
0.0,0.61,0.47737
0.0,0.61,2.04377
0.0,0.61,1.40629
0.0,0.61,0.26613
0.0,0.61,1.25798
0.0,0.61,1.17482
0.0,0.61,0.04354
0.0,0.61,0.16915
0.0,0.61,1.1328
0.0,0.61,0.0557
0.0,0.61,0.26833
0.0,0.61,0.50304
0.0,0.61,1.01154
0.0,0.61,1.06973
0.0,0.61,0.54356
0.0,0.61,0.15868
0.0,0.61,2.81625
0.0,0.61,0.50016
0.0,0.61,0.21681
0.0,0.61,0.48296
0.0,0.61,1.07379
0.0,0.61,1.71035
0.0,0.61,1.0872
0.0,0.61,0.21746
0.0,0.61,0.53982
0.0,0.61,0.93227
0.0,0.61,1.27284
0.0,0.61,0.5704
0.0,0.61,2.04292
0.0,0.61,0.19401
0.0,0.61,0.02417
0.0,0.61,0.65695
0.0,0.61,0.3115
0.0,0.61,0.75594
0.0,0.61,0.16902
0.0,0.61,1.13754
0.0,0.61,0.71492
0.0,0.61,0.21247
0.0,0.61,0.48124
0.0,0.61,1.58749
0.0,0.61,1.89503
0.0,0.61,0.36685
0.0,0.61,1.05242
0.0,0.61,0.85812
0.0,0.61,0.87029
0.0,0.61,1.58367
0.0,0.61,1.06385
0.0,0.61,1.30835
0.0,0.61,0.8492
0.0,0.61,3.04469
0.0,0.61,0.07953
0.0,0.61,0.26488
0.0,0.61,1.17853
0.0,0.61,0.15342
0.0,0.61,0.01784
0.0,0.61,0.78309
0.0,0.61,2.86935
0.0,0.61,0.72359
0.0,0.61,0.12549
0.0,0.61,1.30791
0.0,0.61,0.37781
0.0,0.61,1.12707
0.0,0.61,0.39909
0.0,0.61,0.9532
0.0,0.61,1.15131
0.0,0.61,0.31262
0.0,0.61,0.16512
0.0,0.61,0.33729
