kappa_lo,kappa_hi,alpha_lb,alpha_ub,q_lb,q_ub,source
0.159000,0.159500,0.678998277248462,0.682419809896594,0.584191943075512,0.59426892187289,results/box\result_pos2_5.json
0.159500,0.160000,0.678577068277572,0.681998277248462,0.58426892187289,0.594345885926898,results/box\result_pos2_5.json
0.160000,0.160500,0.67815618269568,0.681577068277572,0.584345885927326,0.594422835240411,results/box\result_pos3_0.json
0.160500,0.161000,0.677735620214831,0.68115618269568,0.584422835240411,0.594499769816304,results/box\result_pos3_0.json
0.161000,0.161500,0.677315380547358,0.680735620214831,0.584499769816304,0.594576689657449,results/box\result_pos3_0.json
0.161500,0.162000,0.676895463405882,0.680315380547358,0.584576689657449,0.594653594766722,results/box\result_pos3_0.json
0.162000,0.162500,0.676475868503311,0.679895463405882,0.584653594766722,0.594730485146994,results/box\result_pos3_0.json
0.162500,0.163000,0.676056595552839,0.679475868503311,0.584730485146994,0.594807360801139,results/box\result_pos3_0.json
0.163000,0.163500,0.67563764426795,0.679056595552839,0.584807360801139,0.594884221732027,results/box\result_pos3_0.json
0.163500,0.164000,0.675219014362411,0.67863764426795,0.584884221732027,0.59496106794253,results/box\result_pos3_0.json
0.164000,0.164500,0.674800705550278,0.678219014362411,0.58496106794253,0.595037899435518,results/box\result_pos3_0.json
0.164500,0.165000,0.67438271754589,0.677800705550278,0.585037899435518,0.59511471621386,results/box\result_pos3_0.json
0.165000,0.165500,0.673965050063874,0.67738271754589,0.58511471621386,0.595191518280427,results/box\result_pos3_0.json
0.165500,0.166000,0.67354770281914,0.676965050063874,0.585191518280427,0.595268305638086,results/box\result_pos3_0.json
0.166000,0.166500,0.673130675526886,0.67654770281914,0.585268305638086,0.595345078289706,results/box\result_pos3_0.json
0.166500,0.167000,0.672713967902591,0.676130675526886,0.585345078289706,0.595421836238154,results/box\result_pos3_0.json
0.167000,0.167500,0.672297579662021,0.675713967902591,0.585421836238154,0.595498579486296,results/box\result_pos3_0.json
0.167500,0.168000,0.671881510521224,0.675297579662021,0.585498579486296,0.595575308036999,results/box\result_pos3_0.json
0.168000,0.168500,0.671465760196534,0.674881510521224,0.585575308036999,0.595652021893128,results/box\result_pos3_0.json
0.168500,0.169000,0.671050328404565,0.674465760196534,0.585652021893128,0.595728721057549,results/box\result_pos3_0.json
0.169000,0.169500,0.670635214862216,0.674050328404565,0.585728721057549,0.595805405533124,results/box\result_pos3_0.json
0.169500,0.170000,0.67022041928667,0.673635214862216,0.585805405533124,0.595882075322719,results/box\result_pos3_0.json
0.170000,0.170500,0.66980594139539,0.67322041928667,0.585882075322719,0.595958730429195,results/box\result_pos3_0.json
0.170500,0.171000,0.669391780906122,0.67280594139539,0.585958730429195,0.596035370855416,results/box\result_pos3_0.json
0.171000,0.171500,0.668977937536894,0.672391780906122,0.586035370855416,0.596111996604244,results/box\result_pos3_0.json
0.171500,0.172000,0.668564411006015,0.671977937536894,0.586111996604244,0.596188607678538,results/box\result_pos3_0.json
0.172000,0.172500,0.668151201032076,0.671564411006015,0.586188607678538,0.596265204081161,results/box\result_pos3_0.json
0.172500,0.173000,0.667738307333948,0.671151201032076,0.586265204081161,0.596341785814972,results/box\result_pos3_0.json
0.173000,0.173500,0.667325729630782,0.670738307333948,0.586341785814972,0.59641835288283,results/box\result_pos3_0.json
0.173500,0.174000,0.66691346764201,0.670325729630782,0.58641835288283,0.596494905287593,results/box\result_pos3_0.json
0.174000,0.174500,0.666501521087346,0.66991346764201,0.586494905287593,0.596571443032121,results/box\result_pos3_0.json
0.174500,0.175000,0.666089889686779,0.669501521087346,0.586571443032121,0.596647966119271,results/box\result_pos3_0.json
0.175000,0.175500,0.665678573160581,0.669089889686779,0.586647966119271,0.596724474551898,results/box\result_pos3_1.json
0.175500,0.176000,0.665267571229301,0.668678573160581,0.586724474551898,0.596800968332861,results/box\result_pos3_1.json
0.176000,0.176500,0.664856883613769,0.668267571229301,0.586800968332861,0.596877447465013,results/box\result_pos3_1.json
0.176500,0.177000,0.66444651003509,0.667856883613769,0.586877447465013,0.596953911951211,results/box\result_pos3_1.json
0.177000,0.177500,0.66403645021465,0.66744651003509,0.586953911951211,0.597030361794308,results/box\result_pos3_1.json
0.177500,0.178000,0.663626703874112,0.66703645021465,0.587030361794308,0.597106796997158,results/box\result_pos3_1.json
0.178000,0.178500,0.663217270735415,0.666626703874112,0.587106796997158,0.597183217562615,results/box\result_pos3_1.json
0.178500,0.179000,0.662808150520777,0.666217270735415,0.587183217562615,0.597259623493531,results/box\result_pos3_1.json
0.179000,0.179500,0.662399342952692,0.665808150520777,0.587259623493531,0.597336014792758,results/box\result_pos3_1.json
0.179500,0.180000,0.661990847753931,0.665399342952692,0.587336014792758,0.597412391463146,results/box\result_pos3_1.json
0.180000,0.180500,0.661582664647541,0.664990847753931,0.587412391463146,0.597488753507547,results/box\result_pos3_1.json
0.180500,0.181000,0.661174793356844,0.664582664647541,0.587488753507547,0.597565100928811,results/box\result_pos3_1.json
0.181000,0.181500,0.660767233605439,0.664174793356844,0.587565100928811,0.597641433729787,results/box\result_pos3_1.json
0.181500,0.182000,0.660359985117201,0.663767233605439,0.587641433729787,0.597717751913324,results/box\result_pos3_1.json
