kappa,alpha,gap
0.0,0.5,2.69539
0.0,0.5,0.62762
0.0,0.5,0.47047
0.0,0.5,0.65735
0.0,0.5,2.38666
0.0,0.5,0.92841
0.0,0.5,0.12468
0.0,0.55,0.27776
0.0,0.55,0.46395
0.0,0.55,0.03557
0.0,0.55,0.35546
0.0,0.55,0.17888
0.0,0.55,2.21665
0.0,0.55,0.65215
0.0,0.55,1.47119
0.0,0.55,0.76957
0.0,0.55,0.37523
0.0,0.55,0.05647
0.0,0.55,0.4839
0.0,0.55,0.22206
0.0,0.55,0.50812
0.0,0.55,0.12281
0.0,0.55,0.72432
0.0,0.55,0.94719
0.0,0.55,0.00865
0.0,0.55,0.47372
0.0,0.55,0.12898
0.0,0.55,0.57764
0.0,0.55,1.13162
0.0,0.55,0.71124
0.0,0.55,1.13212
0.0,0.55,0.58561
0.0,0.55,0.78002
0.0,0.55,0.32798
0.0,0.55,0.09669
0.0,0.55,0.826
0.0,0.55,0.77143
0.0,0.55,0.39827
0.0,0.55,2.27413
0.0,0.55,1.57615
0.0,0.55,0.87989
0.0,0.55,0.17291
0.0,0.55,1.20897
0.0,0.55,0.147
0.0,0.55,0.41808
0.0,0.55,0.28934
0.0,0.55,1.84163
0.0,0.55,0.27849
0.0,0.55,0.0763
0.0,0.55,0.37294
0.0,0.55,0.1908
0.0,0.55,0.91245
0.0,0.55,0.3558
0.0,0.55,0.27967
0.0,0.55,0.69985
0.0,0.55,1.17222
0.0,0.55,0.94962
0.0,0.55,0.80965
0.0,0.55,1.63487
0.0,0.55,1.01842
0.0,0.55,0.23637
0.0,0.55,0.00096
0.0,0.55,0.90685
0.0,0.55,0.38338
0.0,0.55,1.54158
0.0,0.55,0.8756
0.0,0.55,0.27854
0.0,0.55,0.46368
0.0,0.55,1.00961
0.0,0.55,0.51317
0.0,0.55,0.53693
0.0,0.55,0.52072
0.0,0.55,0.03167
0.0,0.55,0.36275
0.0,0.55,0.06318
0.0,0.55,0.57184
0.0,0.55,0.11849
0.0,0.55,1.10549
0.0,0.55,1.27195
0.0,0.55,0.39112
0.0,0.55,0.52057
0.0,0.55,0.54812
0.0,0.55,0.37254
0.0,0.55,0.99962
0.0,0.55,1.87264
0.0,0.55,0.62133
0.0,0.55,0.54769
0.0,0.55,0.04591
0.0,0.55,0.18946
0.0,0.55,0.48658
0.0,0.55,0.19542
0.0,0.55,0.35104
0.0,0.55,0.65023
0.0,0.55,0.567
0.0,0.55,0.47078
0.0,0.55,0.04073
0.0,0.55,0.77191
0.0,0.55,0.2677
0.0,0.55,0.4799
0.0,0.55,0.84128
0.0,0.55,0.73992
0.0,0.55,0.83979
0.0,0.55,0.61154
0.0,0.55,0.94157
0.0,0.55,1.8628
0.0,0.55,0.7511
0.0,0.55,0.45703
0.0,0.55,0.34243
0.0,0.55,0.50031
0.0,0.55,0.08338
0.0,0.55,1.08171
0.0,0.55,0.21208
0.0,0.55,0.42659
0.0,0.55,0.23639
0.0,0.55,0.92703
0.0,0.55,0.08235
0.0,0.55,0.2656
0.0,0.55,1.148
0.0,0.55,0.40821
0.0,0.55,0.03304
0.0,0.55,0.55826
0.0,0.55,0.36899
0.0,0.55,1.7444
0.0,0.55,0.06913
0.0,0.55,0.70586
0.0,0.55,0.18223
0.0,0.55,0.03603
0.0,0.55,0.52791
0.0,0.55,0.78224
0.0,0.55,0.51485
0.0,0.55,1.29225
0.0,0.55,3.05261
0.0,0.55,2.32063
0.0,0.55,1.38642
0.0,0.55,0.27336
0.0,0.55,0.79247
0.0,0.55,0.68169
0.0,0.55,1.23937
0.0,0.55,2.29305
0.0,0.55,0.71054
0.0,0.55,1.13709
0.0,0.55,0.02836
0.0,0.55,0.44104
0.0,0.55,1.01144
0.0,0.55,0.34605
0.0,0.55,0.78817
0.0,0.55,1.03101
0.0,0.55,1.03653
0.0,0.55,0.56021
0.0,0.55,1.55435
0.0,0.55,0.63771
0.0,0.55,0.19232
0.0,0.55,1.39102
0.0,0.55,1.74134
0.0,0.55,0.47262
0.0,0.55,0.49951
0.0,0.55,0.08108
0.0,0.55,0.83152
0.0,0.55,0.52616
0.0,0.55,0.02155
0.0,0.55,1.49917
0.0,0.55,0.62284
0.0,0.55,0.88685
0.0,0.55,0.67095
0.0,0.55,1.88698
0.0,0.55,1.17873
0.0,0.55,1.13293
0.0,0.55,0.47587
0.0,0.55,0.04602
0.0,0.55,0.06268
0.0,0.55,0.11501
0.0,0.55,0.93152
0.0,0.55,0.3715
0.0,0.55,0.4471
0.0,0.55,0.94483
0.0,0.55,1.77493
0.0,0.55,1.63639
0.0,0.55,0.10154
0.0,0.55,0.22033
0.0,0.55,1.50044
0.0,0.55,0.79029
0.0,0.55,0.23125
0.0,0.55,0.67256
0.0,0.55,0.3639
0.0,0.55,1.30507
0.0,0.55,0.63121
0.0,0.55,0.02232
0.0,0.55,0.99137
0.0,0.55,0.10589
0.0,0.55,0.59454
0.0,0.55,0.00379
0.0,0.55,0.63402
0.0,0.55,0.97175
0.0,0.55,0.30423
0.0,0.55,1.77894
0.0,0.55,0.17537
0.0,0.55,0.95278
0.0,0.55,0.27896
0.0,0.55,0.24945
0.0,0.55,0.55551
0.0,0.55,0.11216
0.0,0.55,0.59641
0.0,0.55,0.52892
0.0,0.55,0.29658
0.0,0.55,0.79777
0.0,0.55,0.36363
0.0,0.55,0.87726
0.0,0.55,1.44658
0.0,0.55,0.57235
0.0,0.55,0.93236
0.0,0.55,0.31281
0.0,0.55,1.46551
0.0,0.55,0.20691
0.0,0.55,0.32628
0.0,0.55,0.39162
0.0,0.55,0.46655
0.0,0.55,0.10024
0.0,0.55,0.1856
0.0,0.55,0.4712
0.0,0.55,0.05506
0.0,0.55,0.988
0.0,0.55,0.50585
0.0,0.55,0.14587
0.0,0.55,0.71356
0.0,0.55,0.96485
0.0,0.55,0.98774
0.0,0.55,1.53053
0.0,0.55,2.80017
0.0,0.55,0.39955
0.0,0.55,0.39719
0.0,0.55,1.30739
0.0,0.55,0.48149
0.0,0.55,0.20525
0.0,0.55,1.16589
0.0,0.55,0.545
0.0,0.55,0.21699
0.0,0.55,0.34307
0.0,0.55,0.22963
0.0,0.55,1.10413
0.0,0.55,0.65571
0.0,0.55,0.7205
0.0,0.55,0.4107
0.0,0.55,1.11816
0.0,0.55,1.0977
0.0,0.55,1.28808
0.0,0.55,1.28623
0.0,0.55,1.4155
0.0,0.55,0.05878
0.0,0.55,0.33304
0.0,0.55,0.15737
0.0,0.55,0.32573
0.0,0.55,0.29267
0.0,0.55,0.41564
0.0,0.55,0.46978
0.0,0.55,0.94465
0.0,0.55,0.91767
0.0,0.55,1.19466
0.0,0.55,0.33791
0.0,0.55,0.24147
0.0,0.55,1.0586
0.0,0.55,2.37615
0.0,0.55,0.74878
0.0,0.55,1.76329
0.0,0.55,0.02042
0.0,0.55,0.04504
0.0,0.55,0.63815
0.0,0.55,0.27274
0.0,0.55,0.56451
0.0,0.55,2.0579
0.0,0.55,1.33013
0.0,0.55,0.54304
0.0,0.55,0.26188
0.0,0.55,0.24557
0.0,0.55,0.2163
0.0,0.55,0.24233
0.0,0.55,0.25688
0.0,0.55,0.37278
0.0,0.55,0.683
0.0,0.55,0.13574
0.0,0.55,0.39504
0.0,0.55,0.48313
0.0,0.55,0.68073
0.0,0.55,0.60242
0.0,0.55,1.00122
0.0,0.55,0.83589
0.0,0.55,2.34213
0.0,0.55,1.50076
0.0,0.55,1.70358
0.0,0.55,0.20042
0.0,0.55,0.42899
0.0,0.55,1.30354
0.0,0.55,0.22971
0.0,0.55,0.92477
0.0,0.55,0.51199
0.0,0.55,0.82556
0.0,0.55,0.05013
0.0,0.55,0.10601
0.0,0.55,0.25909
0.0,0.55,0.99423
0.0,0.55,0.03724
0.0,0.55,0.58867
0.0,0.55,1.20621
0.0,0.55,0.1152
0.0,0.55,0.16885
0.0,0.55,2.14611
0.0,0.55,0.2136
0.0,0.55,0.82753
0.0,0.55,0.7288
0.0,0.55,2.44093
0.0,0.55,0.42782
0.0,0.55,0.51625
0.0,0.55,1.3518
0.0,0.55,0.23858
0.0,0.55,0.09372
0.0,0.55,0.0781
0.0,0.55,0.68885
0.0,0.55,0.51638
0.0,0.55,0.02846
0.0,0.55,0.27981
0.0,0.55,0.05151
0.0,0.55,1.44769
0.0,0.55,1.49898
0.0,0.55,1.94339
0.0,0.55,0.0477
0.0,0.55,0.40457
0.0,0.55,0.31649
0.0,0.55,0.19938
0.0,0.55,0.80198
0.0,0.55,0.27847
0.0,0.55,0.34413
0.0,0.55,0.79385
0.0,0.55,0.92553
0.0,0.55,0.24586
0.0,0.55,0.63648
0.0,0.55,2.7765
0.0,0.55,0.3658
0.0,0.55,1.25021
0.0,0.55,0.29087
0.0,0.55,1.13402
0.0,0.55,0.8546
0.0,0.55,0.44808
0.0,0.55,1.41192
0.0,0.55,0.65997
0.0,0.55,0.36132
0.0,0.55,0.90193
0.0,0.55,0.1167
0.0,0.55,1.68233
0.0,0.55,0.56436
0.0,0.55,0.40514
0.0,0.55,0.43657
0.0,0.55,0.68596
0.0,0.55,0.5235
0.0,0.55,0.99103
0.0,0.55,1.85125
0.0,0.55,0.28005
0.0,0.55,0.02434
0.0,0.55,0.61417
0.0,0.55,0.94509
0.0,0.55,0.26982
0.0,0.55,0.04747
0.0,0.55,0.38114
0.0,0.55,0.17788
0.0,0.55,0.35692
0.0,0.55,0.40388
0.0,0.55,0.7837
0.0,0.55,0.773
0.0,0.55,0.54138
0.0,0.55,0.70234
0.0,0.55,0.25128
0.0,0.55,0.02431
0.0,0.55,0.45692
0.0,0.55,0.30006
0.0,0.55,0.12587
0.0,0.55,0.01574
0.0,0.55,1.37109
0.0,0.55,1.4085
0.0,0.55,0.7181
0.0,0.55,0.36916
0.0,0.55,1.43859
0.0,0.55,1.19407
0.0,0.55,0.23214
0.0,0.55,0.0404
0.0,0.55,0.65861
0.0,0.55,1.68426
0.0,0.55,1.42132
0.0,0.55,1.25365
0.0,0.55,1.01622
0.0,0.55,0.50422
0.0,0.55,0.76893
0.0,0.55,1.17814
0.0,0.55,0.36666
0.0,0.55,1.1024
0.0,0.55,3.11598
0.0,0.55,0.03828
0.0,0.55,0.12615
0.0,0.55,0.72669
0.0,0.55,0.78303
0.0,0.55,0.01961
0.0,0.55,0.33255
0.0,0.55,0.23323
0.0,0.55,0.17939
0.0,0.55,0.67652
0.0,0.55,0.12594
0.0,0.55,0.26856
0.0,0.55,0.22476
0.0,0.55,0.53758
0.0,0.55,0.76742
0.0,0.55,1.55398
0.0,0.55,0.47
0.0,0.55,0.53989
0.0,0.55,0.78512
0.0,0.55,0.62912
0.0,0.55,0.31646
0.0,0.55,0.35752
0.0,0.55,0.83888
0.0,0.55,2.77312
0.0,0.55,0.00596
0.0,0.55,1.42652
0.0,0.55,0.46576
0.0,0.55,1.14923
0.0,0.55,0.05367
0.0,0.55,0.86372
0.0,0.55,0.61238
0.0,0.55,0.13895
0.0,0.55,1.68566
0.0,0.55,0.68564
0.0,0.55,0.47771
0.0,0.55,0.70577
0.0,0.55,0.85322
0.0,0.55,1.01687
0.0,0.55,1.05542
0.0,0.55,0.55036
0.0,0.55,1.08148
0.0,0.55,0.2471
0.0,0.55,0.03022
0.0,0.55,0.01102
0.0,0.55,1.76553
0.0,0.55,0.39997
0.0,0.55,0.31255
0.0,0.55,0.22464
0.0,0.55,0.1608
0.0,0.55,1.27562
0.0,0.55,0.75717
0.0,0.55,0.25716
0.0,0.55,1.7715
0.0,0.55,1.41512
0.0,0.55,1.62678
0.0,0.55,0.35831
0.0,0.55,0.5729
0.0,0.55,0.31642
0.0,0.55,1.85469
0.0,0.55,0.4783
0.0,0.55,0.36172
0.0,0.55,0.35501
0.0,0.55,1.19629
0.0,0.55,0.12334
0.0,0.55,0.54867
0.0,0.55,0.15127
0.0,0.55,0.24039
0.0,0.55,0.64835
0.0,0.55,0.88481
0.0,0.55,0.24146
0.0,0.55,1.44795
0.0,0.55,1.21794
0.0,0.55,1.29942
0.0,0.55,0.19792
0.0,0.55,1.39766
0.0,0.55,1.39383
0.0,0.55,0.30176
0.0,0.55,0.7533
0.0,0.55,1.57845
0.0,0.55,1.17678
0.0,0.55,0.58719
0.0,0.55,0.74492
0.0,0.55,0.26426
0.0,0.55,0.06665
0.0,0.55,1.40865
0.0,0.55,0.18797
0.0,0.55,0.72523
0.0,0.55,0.31992
0.0,0.55,0.23036
0.0,0.55,1.12093
0.0,0.55,1.04857
0.0,0.55,0.81823
0.0,0.55,0.26848
0.0,0.55,0.48752
0.0,0.55,0.29908
0.0,0.55,0.62727
0.0,0.55,0.38401
0.0,0.55,0.72229
0.0,0.55,0.45857
0.0,0.55,0.19914
0.0,0.55,0.17105
0.0,0.55,0.18441
0.0,0.55,0.27713
0.0,0.55,0.35889
0.0,0.55,2.6626
0.0,0.55,0.44783
0.0,0.55,0.76787
0.0,0.55,0.48418
0.0,0.55,0.3687
0.0,0.55,0.00889
0.0,0.55,1.34542
0.0,0.55,0.03495
0.0,0.55,0.30336
0.0,0.55,0.02695
0.0,0.55,0.55401
0.0,0.55,1.39769
0.0,0.55,0.05593
0.0,0.55,1.55859
0.0,0.55,0.12308
0.0,0.55,1.04757
0.0,0.55,0.20318
0.0,0.55,0.79299
0.0,0.55,0.42389
0.0,0.55,0.94758
0.0,0.55,1.71343
0.0,0.55,0.18877
0.0,0.55,0.25601
0.0,0.55,0.27387
0.0,0.55,0.71346
0.0,0.55,0.51175
0.0,0.55,0.89361
0.0,0.55,0.32231
0.0,0.55,1.76681
0.0,0.55,0.46785
0.0,0.55,0.55856
0.0,0.55,0.48669
0.0,0.55,0.25827
0.0,0.55,0.23355
0.0,0.55,0.10332
0.0,0.55,1.73777
0.0,0.55,0.18679
0.0,0.55,0.13335
0.0,0.55,1.22317
0.0,0.55,1.18177
0.0,0.55,0.59425
0.0,0.55,2.66515
0.0,0.55,1.0757
0.0,0.55,1.20944
0.0,0.55,0.23701
0.0,0.55,0.04015
0.0,0.55,0.11951
0.0,0.55,0.42517
0.0,0.55,0.06875
0.0,0.55,1.01851
0.0,0.55,0.64349
0.0,0.55,0.33419
0.0,0.55,0.48113
0.0,0.55,0.00234
0.0,0.55,0.39968
0.0,0.55,0.22223
0.0,0.55,1.00486
0.0,0.55,0.47973
0.0,0.55,1.05402
0.0,0.55,0.74427
0.0,0.55,1.19845
0.0,0.55,1.92259
0.0,0.55,0.20692
0.0,0.55,0.24853
0.0,0.55,0.09483
0.0,0.55,0.46119
0.0,0.55,0.4972
0.0,0.55,0.2925
0.0,0.55,0.8197
0.0,0.55,0.34806
0.0,0.55,0.97301
0.0,0.55,0.22647
0.0,0.55,0.74259
0.0,0.55,0.0345
0.0,0.55,0.38737
0.0,0.55,0.24133
0.0,0.55,1.34633
0.0,0.55,0.32351
0.0,0.55,1.18507
0.0,0.55,0.316
0.0,0.55,2.20715
0.0,0.55,0.57623
0.0,0.55,0.12834
0.0,0.55,0.12074
0.0,0.55,1.45987
0.0,0.55,0.33155
0.0,0.55,1.02038
0.0,0.55,0.31621
0.0,0.55,0.51507
0.0,0.55,1.33092
0.0,0.55,0.36214
0.0,0.55,1.64423
0.0,0.55,0.97702
0.0,0.55,0.83772
0.0,0.55,0.6586
0.0,0.55,0.31459
0.0,0.55,0.36225
0.0,0.55,0.3371
0.0,0.55,0.84781
0.0,0.55,0.80785
0.0,0.55,1.06091
0.0,0.55,0.5652
0.0,0.55,0.29442
0.0,0.55,0.94043
0.0,0.55,1.45012
0.0,0.55,0.39114
0.0,0.55,0.94969
0.0,0.55,0.28533
0.0,0.55,0.4486
0.0,0.55,0.29711
0.0,0.55,0.04264
0.0,0.55,0.05221
0.0,0.55,1.62382
0.0,0.55,0.02745
0.0,0.55,1.32151
0.0,0.55,0.66678
0.0,0.55,0.67064
0.0,0.55,0.6607
0.0,0.55,0.03579
0.0,0.55,0.78857
0.0,0.55,0.49016
0.0,0.55,2.38354
0.0,0.55,0.74412
0.0,0.55,0.3841
0.0,0.55,0.16504
0.0,0.55,0.54599
0.0,0.55,1.06919
0.0,0.55,0.31906
0.0,0.55,0.55273
0.0,0.55,0.77631
0.0,0.55,0.1652
0.0,0.55,0.2842
0.0,0.55,0.47635
0.0,0.55,0.92801
0.0,0.55,0.61705
0.0,0.55,1.40175
0.0,0.55,0.0616
0.0,0.55,0.07442
0.0,0.55,2.68741
0.0,0.55,1.78557
0.0,0.55,0.72637
0.0,0.55,2.24231
0.0,0.55,0.55932
0.0,0.55,0.29727
0.0,0.55,1.16252
0.0,0.55,0.64658
0.0,0.55,0.88608
0.0,0.55,0.0106
0.0,0.55,0.61375
0.0,0.55,0.47505
0.0,0.55,0.34839
0.0,0.55,1.00197
0.0,0.55,1.01782
0.0,0.55,0.26445
0.0,0.55,1.27013
0.0,0.55,0.16695
0.0,0.55,0.23684
0.0,0.55,0.88292
0.0,0.55,0.16842
0.0,0.55,0.10987
0.0,0.55,0.12818
0.0,0.55,0.39777
0.0,0.55,0.11029
0.0,0.55,0.30217
0.0,0.55,0.70112
0.0,0.55,0.59074
0.0,0.55,0.87429
0.0,0.55,1.47408
0.0,0.55,0.33382
0.0,0.55,0.61942
0.0,0.55,0.92765
0.0,0.55,0.88312
0.0,0.55,0.1725
0.0,0.55,0.04085
0.0,0.55,0.13934
0.0,0.55,0.27887
0.0,0.55,0.59467
0.0,0.61,0.0661
0.0,0.61,0.42846
0.0,0.61,1.0163
0.0,0.61,0.49059
0.0,0.61,0.50327
0.0,0.61,1.03927
0.0,0.61,1.84796
0.0,0.61,0.90491
0.0,0.61,0.16916
0.0,0.61,0.17456
0.0,0.61,2.21425
0.0,0.61,1.40387
0.0,0.61,0.24058
0.0,0.61,0.12237
0.0,0.61,0.62675
0.0,0.61,0.16387
0.0,0.61,0.35203
0.0,0.61,0.86848
0.0,0.61,0.12083
0.0,0.61,0.18
0.0,0.61,0.50606
0.0,0.61,0.68466
0.0,0.61,1.4809
0.0,0.61,0.09689
0.0,0.61,1.12731
0.0,0.61,0.05051
0.0,0.61,1.24769
0.0,0.61,0.16849
0.0,0.61,0.45405
0.0,0.61,1.44063
0.0,0.61,0.66625
0.0,0.61,1.089
0.0,0.61,2.99477
0.0,0.61,0.23318
0.0,0.61,0.61791
0.0,0.61,1.34743
0.0,0.61,0.27006
0.0,0.61,1.33412
0.0,0.61,0.93846
0.0,0.61,0.13716
0.0,0.61,0.08143
0.0,0.61,0.2627
0.0,0.61,0.35802
0.0,0.61,0.1829
0.0,0.61,0.04717
0.0,0.61,0.97136
0.0,0.61,0.00687
0.0,0.61,0.89624
0.0,0.61,0.80734
0.0,0.61,1.38591
0.0,0.61,2.86978
0.0,0.61,1.77267
0.0,0.61,0.30213
0.0,0.61,1.05311
0.0,0.61,0.96802
0.0,0.61,0.83881
0.0,0.61,0.89235
0.0,0.61,2.05275
0.0,0.61,1.3024
0.0,0.61,0.24285
0.0,0.61,0.89021
0.0,0.61,0.54379
0.0,0.61,0.16782
0.0,0.61,0.4097
0.0,0.61,0.90226
0.0,0.61,0.22483
0.0,0.61,0.40094
0.0,0.61,0.12469
0.0,0.61,0.65619
0.0,0.61,0.14432
0.0,0.61,0.93556
0.0,0.61,0.67142
0.0,0.61,0.73723
0.0,0.61,0.35202
0.0,0.61,0.58428
0.0,0.61,2.34809
0.0,0.61,0.05292
0.0,0.61,1.00948
0.0,0.61,0.53138
0.0,0.61,0.42356
0.0,0.61,0.07042
0.0,0.61,1.57997
0.0,0.61,2.06142
0.0,0.61,0.05536
0.0,0.61,0.5326
0.0,0.61,0.08967
0.0,0.61,1.85966
0.0,0.61,0.41642
0.0,0.61,0.12181
0.0,0.61,0.22137
0.0,0.61,1.39344
0.0,0.61,0.27371
0.0,0.61,0.42805
0.0,0.61,0.82658
0.0,0.61,0.43647
0.0,0.61,0.19685
0.0,0.61,0.87059
0.0,0.61,0.45379
0.0,0.61,0.10667
0.0,0.61,0.99787
0.0,0.61,0.37569
0.0,0.61,0.23317
0.0,0.61,0.79445
0.0,0.61,1.61613
0.0,0.61,0.77109
0.0,0.61,0.56944
0.0,0.61,0.93908
0.0,0.61,0.67805
0.0,0.61,0.14129
0.0,0.61,0.27607
0.0,0.61,0.30599
0.0,0.61,0.44136
0.0,0.61,0.57132
0.0,0.61,0.61924
0.0,0.61,0.74205
0.0,0.61,0.55584
0.0,0.61,0.43071
0.0,0.61,1.12301
0.0,0.61,0.64836
0.0,0.61,0.14473
0.0,0.61,0.81019
0.0,0.61,0.04138
0.0,0.61,0.89494
0.0,0.61,0.22804
0.0,0.61,0.44951
0.0,0.61,0.03482
0.0,0.61,0.99903
0.0,0.61,1.31577
0.0,0.61,0.33634
0.0,0.61,0.73326
0.0,0.61,1.05618
0.0,0.61,0.18834
0.0,0.61,0.78671
0.0,0.61,0.92798
0.0,0.61,1.6865
0.0,0.61,0.41961
0.0,0.61,1.09058
0.0,0.61,0.61415
0.0,0.61,0.26171
0.0,0.61,0.17966
0.0,0.61,0.26399
0.0,0.61,0.01681
0.0,0.61,0.14522
0.0,0.61,1.09779
0.0,0.61,0.61459
0.0,0.61,0.59978
0.0,0.61,0.19942
0.0,0.61,0.71356
0.0,0.61,0.32861
0.0,0.61,0.54338
0.0,0.61,0.0685
0.0,0.61,0.31271
0.0,0.61,1.17981
0.0,0.61,0.18849
0.0,0.61,1.08914
0.0,0.61,0.54856
0.0,0.61,0.00256
0.0,0.61,0.49125
0.0,0.61,1.70907
0.0,0.61,0.20965
0.0,0.61,0.67187
0.0,0.61,1.10808
0.0,0.61,0.43764
0.0,0.61,0.14351
0.0,0.61,0.51006
0.0,0.61,0.66618
0.0,0.61,0.0891
0.0,0.61,0.24874
0.0,0.61,1.44361
0.0,0.61,0.64403
0.0,0.61,0.71401
0.0,0.61,1.40623
0.0,0.61,0.24508
0.0,0.61,0.30551
0.0,0.61,0.27108
0.0,0.61,0.02167
0.0,0.61,0.45988
0.0,0.61,2.22443
0.0,0.61,0.098
0.0,0.61,0.28363
0.0,0.61,0.63862
0.0,0.61,1.42013
0.0,0.61,1.40792
0.0,0.61,0.37624
0.0,0.61,0.2672
0.0,0.61,0.38493
0.0,0.61,0.08296
0.0,0.61,0.27384
0.0,0.61,0.15554
0.0,0.61,0.66319
0.0,0.61,0.99342
0.0,0.61,0.33248
0.0,0.61,0.46207
0.0,0.61,1.11017
0.0,0.61,1.21314
0.0,0.61,0.61021
0.0,0.61,0.67206
0.0,0.61,1.18427
0.0,0.61,0.61038
0.0,0.61,0.4245
0.0,0.61,0.08586
0.0,0.61,1.94984
0.0,0.61,0.53515
0.0,0.61,0.29424
0.0,0.61,1.9787
0.0,0.61,1.05712
0.0,0.61,1.27683
0.0,0.61,1.34985
0.0,0.61,0.30529
0.0,0.61,1.75712
0.0,0.61,0.74328
0.0,0.61,0.21515
0.0,0.61,1.79627
0.0,0.61,0.06056
0.0,0.61,0.00398
0.0,0.61,0.03927
0.0,0.61,1.15822
0.0,0.61,1.48508
0.0,0.61,0.38395
0.0,0.61,1.06997
0.0,0.61,0.15701
0.0,0.61,0.03606
0.0,0.61,0.82552
0.0,0.61,0.3708
0.0,0.61,0.88033
0.0,0.61,0.25809
0.0,0.61,0.42879
0.0,0.61,0.22966
0.0,0.61,0.65151
0.0,0.61,0.45852
0.0,0.61,0.05592
0.0,0.61,1.455
0.0,0.61,0.71952
0.0,0.61,1.59917
0.0,0.61,0.8402
0.0,0.61,0.25302
0.0,0.61,0.60777
0.0,0.61,0.26458
0.0,0.61,0.20149
0.0,0.61,0.57448
0.0,0.61,0.39949
0.0,0.61,0.37565
0.0,0.61,0.5416
0.0,0.61,0.25686
0.0,0.61,0.02721
0.0,0.61,0.57236
0.0,0.61,2.20695
0.0,0.61,0.335
0.0,0.61,1.26891
0.0,0.61,1.04264
0.0,0.61,0.03154
0.0,0.61,0.03986
0.0,0.61,0.11198
0.0,0.61,0.48819
0.0,0.61,0.44366
0.0,0.61,0.5993
0.0,0.61,0.38218
0.0,0.61,0.74408
0.0,0.61,1.07182
0.0,0.61,0.01591
0.0,0.61,1.5593
0.0,0.61,1.43279
0.0,0.61,2.59167
0.0,0.61,1.11564
0.0,0.61,0.07262
0.0,0.61,1.86379
0.0,0.61,0.39411
0.0,0.61,0.39237
0.0,0.61,0.02545
0.0,0.61,0.48723
0.0,0.61,0.42355
0.0,0.61,1.05577
0.0,0.61,0.23687
0.0,0.61,0.11355
0.0,0.61,0.36363
0.0,0.61,2.24817
0.0,0.61,0.58926
0.0,0.61,0.443
0.0,0.61,0.47274
0.0,0.61,0.49825
0.0,0.61,0.6829
0.0,0.61,1.25024
0.0,0.61,1.02408
0.0,0.61,0.65203
0.0,0.61,1.5642
0.0,0.61,0.76573
0.0,0.61,0.74087
0.0,0.61,0.01433
0.0,0.61,0.5597
0.0,0.61,0.49257
0.0,0.61,0.10926
0.0,0.61,0.27575
0.0,0.61,0.58442
0.0,0.61,1.19085
0.0,0.61,1.24458
0.0,0.61,0.12733
0.0,0.61,0.79248
0.0,0.61,0.75401
0.0,0.61,0.59415
0.0,0.61,0.53777
0.0,0.61,1.17314
0.0,0.61,1.07541
0.0,0.61,0.01647
0.0,0.61,0.55641
0.0,0.61,0.47291
0.0,0.61,0.3717
0.0,0.61,1.12106
0.0,0.61,0.17157
0.0,0.61,1.03945
0.0,0.61,2.15178
0.0,0.61,1.14627
0.0,0.61,0.60788
0.0,0.61,0.25069
0.0,0.61,0.24769
0.0,0.61,0.17962
0.0,0.61,0.14699
0.0,0.61,0.55052
0.0,0.61,1.15657
0.0,0.61,2.35711
0.0,0.61,1.49128
0.0,0.61,0.21724
0.0,0.61,0.41669
0.0,0.61,0.75533
0.0,0.61,2.04161
0.0,0.61,0.37423
0.0,0.61,0.29989
0.0,0.61,0.71732
0.0,0.61,0.83673
0.0,0.61,1.12096
0.0,0.61,0.30882
0.0,0.61,0.57098
0.0,0.61,0.75133
0.0,0.61,1.5186
0.0,0.61,0.76397
0.0,0.61,0.58892
0.0,0.61,1.73945
0.0,0.61,0.85164
0.0,0.61,1.93765
0.0,0.61,0.59715
0.0,0.61,0.47144
0.0,0.61,0.59219
0.0,0.61,1.2436
0.0,0.61,0.56637
0.0,0.61,0.01324
0.0,0.61,0.06214
0.0,0.61,0.36316
0.0,0.61,1.5102
0.0,0.61,0.9144
0.0,0.61,1.36489
0.0,0.61,0.13355
0.0,0.61,0.08195
0.0,0.61,1.47539
0.0,0.61,0.10303
0.0,0.61,0.88578
0.0,0.61,1.2673
0.0,0.61,0.09153
0.0,0.61,0.45528
0.0,0.61,0.60952
0.0,0.61,1.35655
0.0,0.61,1.30376
0.0,0.61,0.21965
0.0,0.61,0.58134
0.0,0.61,1.6255
0.0,0.61,0.65054
0.0,0.61,0.16385
0.0,0.61,0.32985
0.0,0.61,0.03568
0.0,0.61,1.81738
0.0,0.61,0.14179
0.0,0.61,0.38835
0.0,0.61,1.22466
0.0,0.61,0.30245
0.0,0.61,0.96639
0.0,0.61,1.27851
0.0,0.61,0.14503
0.0,0.61,0.59635
0.0,0.61,0.40474
0.0,0.61,0.87586
0.0,0.61,0.06762
0.0,0.61,0.20555
0.0,0.61,1.32089
0.0,0.61,0.34683
0.0,0.61,0.48752
0.0,0.61,0.53426
0.0,0.61,1.93657
0.0,0.61,0.09031
0.0,0.61,0.06528
0.0,0.61,0.05849
0.0,0.61,0.32667
0.0,0.61,0.78885
0.0,0.61,0.92274
0.0,0.61,1.20615
0.0,0.61,0.98217
0.0,0.61,0.07992
0.0,0.61,0.45772
0.0,0.61,0.89147
0.0,0.61,0.85933
0.0,0.61,0.38753
0.0,0.61,0.44441
0.0,0.61,1.59704
0.0,0.61,1.21105
0.0,0.61,0.93814
0.0,0.61,0.33058
0.0,0.61,0.27539
