kappa,alpha,gap
0.0,0.5,0.82703
0.0,0.5,0.3914
0.0,0.5,0.03074
0.0,0.5,1.64543
0.0,0.5,0.61378
0.0,0.5,0.38635
0.0,0.5,0.54683
0.0,0.5,0.51278
0.0,0.5,0.34966
0.0,0.5,0.13624
0.0,0.5,1.25704
0.0,0.5,0.74287
0.0,0.5,0.15001
0.0,0.5,0.14737
0.0,0.5,2.862
0.0,0.5,0.08243
0.0,0.5,0.34373
0.0,0.5,2.04493
0.0,0.5,0.06842
0.0,0.5,0.63029
0.0,0.5,2.39278
0.0,0.5,1.14937
0.0,0.5,1.51126
0.0,0.5,0.93693
0.0,0.5,0.93662
0.0,0.5,0.0102
0.0,0.5,0.26097
0.0,0.5,0.81336
0.0,0.5,0.71678
0.0,0.5,0.69396
0.0,0.5,0.43568
0.0,0.5,0.91538
0.0,0.5,0.37454
0.0,0.5,1.42576
0.0,0.5,1.82144
0.0,0.5,0.62055
0.0,0.5,0.54329
0.0,0.5,0.17334
0.0,0.5,0.56363
0.0,0.5,1.23084
0.0,0.5,0.04129
0.0,0.5,0.21233
0.0,0.5,0.28663
0.0,0.5,0.52091
0.0,0.5,0.25038
0.0,0.5,1.15095
0.0,0.5,0.20908
0.0,0.5,0.98425
0.0,0.5,0.22253
0.0,0.5,1.5292
0.0,0.5,0.39716
0.0,0.5,0.17788
0.0,0.5,0.46376
0.0,0.5,0.64224
0.0,0.5,0.6547
0.0,0.5,0.01309
0.0,0.5,0.24733
0.0,0.5,0.4283
0.0,0.5,2.44834
0.0,0.5,0.77354
0.0,0.5,2.1623
0.0,0.5,0.95216
0.0,0.5,0.03688
0.0,0.5,0.25428
0.0,0.5,0.32974
0.0,0.5,0.10962
0.0,0.5,0.21265
0.0,0.5,0.01727
0.0,0.5,0.37491
0.0,0.5,0.9187
0.0,0.5,0.49802
0.0,0.5,0.1979
0.0,0.5,0.61134
0.0,0.5,0.42647
0.0,0.5,0.32713
0.0,0.5,0.43385
0.0,0.5,0.24547
0.0,0.5,1.26903
0.0,0.5,0.92917
0.0,0.5,0.58887
0.0,0.5,0.73915
0.0,0.5,0.595
0.0,0.5,0.02775
0.0,0.5,0.2084
0.0,0.5,0.26316
0.0,0.5,0.66519
0.0,0.5,0.46651
0.0,0.5,1.11901
0.0,0.5,0.96486
0.0,0.5,0.63142
0.0,0.5,1.06171
0.0,0.5,0.4836
0.0,0.5,0.34698
0.0,0.5,2.06821
0.0,0.5,0.14317
0.0,0.5,0.3812
0.0,0.5,1.59288
0.0,0.5,2.41727
0.0,0.5,0.54728
0.0,0.5,0.63879
0.0,0.5,0.18787
0.0,0.5,0.74456
0.0,0.5,0.89446
0.0,0.5,0.30028
0.0,0.5,0.63086
0.0,0.5,1.56053
0.0,0.5,0.08652
0.0,0.5,0.42145
0.0,0.5,1.00481
0.0,0.5,0.40571
0.0,0.5,0.13782
0.0,0.5,1.01297
0.0,0.5,0.55716
0.0,0.5,0.45777
0.0,0.5,1.00124
0.0,0.5,0.25143
0.0,0.5,0.84714
0.0,0.5,1.3816
0.0,0.5,0.12992
0.0,0.5,0.32898
0.0,0.5,1.01009
0.0,0.5,0.20889
0.0,0.5,1.02749
0.0,0.5,1.10189
0.0,0.5,0.62761
0.0,0.5,0.63012
0.0,0.5,0.27586
0.0,0.5,2.08403
0.0,0.5,0.24559
0.0,0.5,1.41013
0.0,0.5,0.68222
0.0,0.5,0.31171
0.0,0.5,0.38885
0.0,0.5,0.32161
0.0,0.5,0.76903
0.0,0.5,0.21296
0.0,0.5,1.91227
0.0,0.5,0.94243
0.0,0.5,0.23649
0.0,0.5,0.70377
0.0,0.5,1.19221
0.0,0.5,0.85805
0.0,0.5,1.942
0.0,0.5,0.12874
0.0,0.5,1.13535
0.0,0.5,0.75626
0.0,0.5,0.08845
0.0,0.5,0.70321
0.0,0.5,0.24128
0.0,0.5,0.44664
0.0,0.5,0.6036
0.0,0.5,0.03191
0.0,0.5,0.78132
0.0,0.5,0.23749
0.0,0.5,0.29829
0.0,0.5,0.42201
0.0,0.5,0.77922
0.0,0.5,0.5053
0.0,0.5,0.07769
0.0,0.5,0.93316
0.0,0.5,0.26547
0.0,0.5,1.06343
0.0,0.5,0.70039
0.0,0.5,0.23851
0.0,0.5,0.60072
0.0,0.5,0.34471
0.0,0.5,0.41959
0.0,0.5,0.53331
0.0,0.5,0.088
0.0,0.5,0.43171
0.0,0.5,0.14513
0.0,0.5,0.41474
0.0,0.5,0.79194
0.0,0.5,0.28244
0.0,0.5,1.19438
0.0,0.5,0.81598
0.0,0.5,0.33577
0.0,0.5,0.0372
0.0,0.5,0.77226
0.0,0.5,0.16586
0.0,0.5,1.28464
0.0,0.5,0.20988
0.0,0.5,1.39874
0.0,0.5,0.46427
0.0,0.5,0.61749
0.0,0.5,0.20153
0.0,0.5,0.54252
0.0,0.5,0.14598
0.0,0.5,0.35121
0.0,0.5,1.14529
0.0,0.5,0.46949
0.0,0.5,0.06508
0.0,0.5,0.25809
0.0,0.5,0.72117
0.0,0.5,0.35224
0.0,0.5,0.60731
0.0,0.5,0.49843
0.0,0.5,0.15307
0.0,0.5,0.86861
0.0,0.5,1.24963
0.0,0.5,1.27486
0.0,0.5,0.44952
0.0,0.5,0.43438
0.0,0.5,0.39837
0.0,0.5,0.38401
0.0,0.5,1.2456
0.0,0.5,0.70381
0.0,0.5,0.84073
0.0,0.5,1.19781
0.0,0.5,0.50231
0.0,0.5,1.81756
0.0,0.5,0.54898
0.0,0.5,1.43646
0.0,0.5,0.75887
0.0,0.5,0.22057
0.0,0.5,0.17788
0.0,0.5,0.25105
0.0,0.5,1.31027
0.0,0.5,0.82349
0.0,0.5,1.36238
0.0,0.5,1.09916
0.0,0.5,0.29276
0.0,0.5,0.31483
0.0,0.5,1.64379
0.0,0.5,0.11218
0.0,0.5,0.44305
0.0,0.5,1.85725
0.0,0.5,1.40463
0.0,0.5,0.16546
0.0,0.5,0.47972
0.0,0.5,0.34936
0.0,0.5,1.60494
0.0,0.5,1.3335
0.0,0.5,0.098
0.0,0.5,0.74441
0.0,0.5,1.82448
0.0,0.5,0.49755
0.0,0.5,0.26724
0.0,0.5,0.00699
0.0,0.5,0.27629
0.0,0.5,0.76042
0.0,0.5,0.60769
0.0,0.5,0.29501
0.0,0.5,0.10007
0.0,0.5,1.11362
0.0,0.5,1.01679
0.0,0.5,0.38133
0.0,0.5,0.36768
0.0,0.5,0.63107
0.0,0.5,0.55623
0.0,0.5,0.09142
0.0,0.5,0.38632
0.0,0.5,1.90832
0.0,0.5,0.28656
0.0,0.5,0.0494
0.0,0.5,0.34278
0.0,0.5,0.00936
0.0,0.5,0.22249
0.0,0.5,0.0951
0.0,0.5,0.43253
0.0,0.5,0.75613
0.0,0.5,0.99848
0.0,0.5,0.5276
0.0,0.5,0.02186
0.0,0.5,0.75804
0.0,0.5,2.02303
0.0,0.5,0.68969
0.0,0.5,0.6535
0.0,0.5,0.16699
0.0,0.5,0.89715
0.0,0.5,0.54049
0.0,0.5,2.22633
0.0,0.5,0.4815
0.0,0.5,0.19155
0.0,0.5,0.9377
0.0,0.5,0.03281
0.0,0.5,0.99887
0.0,0.5,0.07013
0.0,0.5,0.26545
0.0,0.5,0.21953
0.0,0.5,0.87827
0.0,0.5,0.63468
0.0,0.5,1.19386
0.0,0.5,0.99691
0.0,0.5,0.69991
0.0,0.5,0.54178
0.0,0.5,0.11359
0.0,0.5,0.2571
0.0,0.5,1.22897
0.0,0.5,0.17928
0.0,0.5,1.55586
0.0,0.5,0.17765
0.0,0.5,1.28009
0.0,0.5,0.9153
0.0,0.5,0.29841
0.0,0.5,0.80579
0.0,0.5,0.70647
0.0,0.5,1.55142
0.0,0.5,0.08417
0.0,0.5,0.06106
0.0,0.5,0.82698
0.0,0.5,0.46353
0.0,0.5,0.60667
0.0,0.5,0.85872
0.0,0.5,0.80245
0.0,0.5,0.13082
0.0,0.5,0.64822
0.0,0.5,0.48259
0.0,0.5,0.99087
0.0,0.5,0.20356
0.0,0.5,1.96917
0.0,0.5,0.10829
0.0,0.5,1.22177
0.0,0.5,0.62595
0.0,0.5,0.07685
0.0,0.5,0.47244
0.0,0.5,0.39143
0.0,0.5,1.47295
0.0,0.5,0.54517
0.0,0.5,0.2782
0.0,0.5,0.29946
0.0,0.5,0.62138
0.0,0.5,1.8128
0.0,0.5,0.80914
0.0,0.5,0.18523
0.0,0.5,1.07318
0.0,0.5,0.55986
0.0,0.5,0.10574
0.0,0.5,0.23067
0.0,0.5,0.01328
0.0,0.5,1.26901
0.0,0.5,0.14923
0.0,0.5,0.41178
0.0,0.5,0.73659
0.0,0.5,0.03054
0.0,0.5,0.04749
0.0,0.5,1.28279
0.0,0.5,0.54318
0.0,0.5,0.51812
0.0,0.5,0.51505
0.0,0.5,0.40597
0.0,0.5,0.19435
0.0,0.5,0.83146
0.0,0.5,0.57718
0.0,0.5,0.1146
0.0,0.5,0.30033
0.0,0.5,1.36801
0.0,0.5,0.67058
0.0,0.5,0.54567
0.0,0.5,0.90822
0.0,0.5,1.45395
0.0,0.5,0.39265
0.0,0.5,1.83634
0.0,0.5,1.67536
0.0,0.5,0.37206
0.0,0.5,0.57133
0.0,0.5,1.22436
0.0,0.5,2.21376
0.0,0.5,1.90442
0.0,0.5,0.48083
0.0,0.5,0.79267
0.0,0.5,1.39323
0.0,0.5,0.87614
0.0,0.5,0.0456
0.0,0.5,0.05713
0.0,0.5,0.48069
0.0,0.5,0.16667
0.0,0.5,0.62913
0.0,0.5,0.80825
0.0,0.5,0.55021
0.0,0.5,1.89396
0.0,0.5,0.09495
0.0,0.5,0.5014
0.0,0.5,1.07867
0.0,0.5,0.76124
0.0,0.5,0.24435
0.0,0.5,1.80144
0.0,0.5,0.98557
0.0,0.5,0.33144
0.0,0.5,0.64798
0.0,0.5,0.04377
0.0,0.5,1.6134
0.0,0.5,0.59856
0.0,0.5,0.74229
0.0,0.5,0.42556
0.0,0.5,0.36081
0.0,0.5,1.69545
0.0,0.5,1.0963
0.0,0.5,0.63493
0.0,0.5,0.39434
0.0,0.5,1.22574
0.0,0.5,1.23701
0.0,0.5,0.61504
0.0,0.5,0.05403
0.0,0.5,1.56554
0.0,0.5,0.67352
0.0,0.5,0.66606
0.0,0.5,0.13091
0.0,0.5,0.64484
0.0,0.5,0.72433
0.0,0.5,0.96153
0.0,0.5,0.61102
0.0,0.5,0.12476
0.0,0.5,0.88979
0.0,0.5,0.23454
0.0,0.5,0.34075
0.0,0.5,0.71517
0.0,0.5,0.2733
0.0,0.5,0.64231
0.0,0.5,0.45598
0.0,0.5,0.90367
0.0,0.5,0.43545
0.0,0.5,0.8107
0.0,0.5,0.60106
0.0,0.5,0.91238
0.0,0.5,2.40259
0.0,0.5,0.11016
0.0,0.5,1.38222
0.0,0.5,0.36786
0.0,0.5,0.18657
0.0,0.5,0.84521
0.0,0.5,0.86473
0.0,0.5,0.37029
0.0,0.5,0.38211
0.0,0.5,0.15251
0.0,0.5,1.06655
0.0,0.5,0.56698
0.0,0.5,0.69427
0.0,0.5,0.23091
0.0,0.5,0.56764
0.0,0.5,1.29
0.0,0.5,2.50086
0.0,0.5,0.47595
0.0,0.5,0.43945
0.0,0.5,0.43634
0.0,0.5,0.89549
0.0,0.5,0.60114
0.0,0.5,0.04259
0.0,0.5,0.02444
0.0,0.5,0.41532
0.0,0.5,1.59631
0.0,0.5,0.89486
0.0,0.5,1.58135
0.0,0.5,0.08899
0.0,0.5,1.37779
0.0,0.5,0.77835
0.0,0.5,0.04776
0.0,0.5,0.17158
0.0,0.5,0.14407
0.0,0.5,0.33415
0.0,0.5,0.0461
0.0,0.5,0.17816
0.0,0.5,0.2549
0.0,0.5,1.04835
0.0,0.5,0.09776
0.0,0.5,0.71283
0.0,0.5,1.4545
0.0,0.5,1.89726
0.0,0.5,0.45787
0.0,0.5,0.23661
0.0,0.5,1.15167
0.0,0.5,0.4426
0.0,0.5,0.02954
0.0,0.5,0.74741
0.0,0.5,0.94875
0.0,0.5,1.29666
0.0,0.5,1.94819
0.0,0.5,2.54014
0.0,0.5,0.47936
0.0,0.5,1.12803
0.0,0.5,0.35762
0.0,0.5,0.14539
0.0,0.5,0.36494
0.0,0.5,0.43004
0.0,0.5,0.47882
0.0,0.5,1.15786
0.0,0.5,0.93434
0.0,0.5,0.15757
0.0,0.5,0.54674
0.0,0.5,0.47401
0.0,0.5,0.17195
0.0,0.5,0.44493
0.0,0.5,0.67653
0.0,0.5,0.0956
0.0,0.5,0.22941
0.0,0.5,0.31156
0.0,0.5,1.06143
0.0,0.5,0.00168
0.0,0.5,0.68144
0.0,0.5,0.97902
0.0,0.5,0.93197
0.0,0.5,0.56093
0.0,0.5,1.55637
0.0,0.5,0.36881
0.0,0.5,0.04479
0.0,0.5,1.31154
0.0,0.5,0.26572
0.0,0.5,1.38045
0.0,0.5,0.84106
0.0,0.5,0.22605
0.0,0.5,0.14019
0.0,0.5,1.20332
0.0,0.5,0.22639
0.0,0.5,0.61789
0.0,0.5,0.14371
0.0,0.5,0.66078
0.0,0.5,3.34287
0.0,0.5,1.29252
0.0,0.5,0.95409
0.0,0.5,0.29405
0.0,0.5,0.22273
0.0,0.5,0.08785
0.0,0.5,1.26778
0.0,0.5,0.40951
0.0,0.5,0.34892
0.0,0.5,0.1624
0.0,0.5,0.1743
0.0,0.5,0.05534
0.0,0.5,0.57856
0.0,0.5,1.35528
0.0,0.5,0.44376
0.0,0.5,0.30103
0.0,0.5,0.08013
0.0,0.5,0.28566
0.0,0.5,1.30138
0.0,0.5,1.96163
0.0,0.5,0.24275
0.0,0.5,0.23392
0.0,0.5,0.34264
0.0,0.5,0.57008
0.0,0.5,0.85455
0.0,0.5,0.89946
0.0,0.5,0.0652
0.0,0.5,0.52864
0.0,0.5,0.33975
0.0,0.5,2.43402
0.0,0.5,0.53632
0.0,0.5,0.61608
0.0,0.5,0.93488
0.0,0.5,0.33893
0.0,0.5,1.64411
0.0,0.5,0.91119
0.0,0.5,0.54087
0.0,0.5,0.26422
0.0,0.5,1.12777
0.0,0.5,0.71592
0.0,0.5,0.28655
0.0,0.5,0.97813
0.0,0.5,0.08191
0.0,0.5,1.60633
0.0,0.5,0.02355
0.0,0.5,0.40211
0.0,0.5,0.02303
0.0,0.5,0.23037
0.0,0.5,1.75107
0.0,0.5,0.31242
0.0,0.5,0.01058
0.0,0.5,0.83274
0.0,0.5,0.20578
0.0,0.5,0.3773
0.0,0.5,0.17745
0.0,0.5,1.05428
0.0,0.5,0.50648
0.0,0.5,0.54694
0.0,0.5,0.26994
0.0,0.5,0.16671
0.0,0.5,0.11736
0.0,0.5,0.60239
0.0,0.5,1.09183
0.0,0.5,0.70934
0.0,0.5,0.95875
0.0,0.5,1.52072
0.0,0.5,0.88285
0.0,0.5,0.18853
0.0,0.5,0.28788
0.0,0.5,0.5301
0.0,0.5,0.58994
0.0,0.5,1.72074
0.0,0.5,0.04085
0.0,0.5,0.68293
0.0,0.5,0.34228
0.0,0.5,1.09389
0.0,0.5,0.48063
0.0,0.5,0.10324
0.0,0.5,1.39207
0.0,0.5,0.13484
0.0,0.5,1.34246
0.0,0.5,0.82544
0.0,0.5,0.32394
0.0,0.5,0.63303
0.0,0.5,0.72824
0.0,0.5,1.75402
0.0,0.5,1.4785
0.0,0.5,1.39304
0.0,0.5,0.3557
0.0,0.5,1.19424
0.0,0.5,1.47789
0.0,0.5,0.01121
0.0,0.5,0.57341
0.0,0.5,0.1566
0.0,0.5,0.85826
0.0,0.5,2.55206
0.0,0.5,0.01225
0.0,0.5,1.17821
0.0,0.5,0.27943
0.0,0.5,0.29293
0.0,0.5,0.41138
0.0,0.5,1.24363
0.0,0.5,0.41635
0.0,0.5,1.60912
0.0,0.5,0.66565
0.0,0.5,0.46347
0.0,0.5,0.34997
0.0,0.5,0.51286
0.0,0.5,0.06081
0.0,0.5,1.20454
0.0,0.5,0.96777
0.0,0.56,0.77854
0.0,0.56,1.01802
0.0,0.56,1.26156
0.0,0.56,1.34523
0.0,0.56,0.39379
0.0,0.56,0.22654
0.0,0.56,0.7487
0.0,0.56,0.55474
0.0,0.56,0.23236
0.0,0.56,1.13439
0.0,0.56,0.17441
0.0,0.56,1.9722
0.0,0.56,0.58201
0.0,0.56,0.30531
0.0,0.56,0.33983
0.0,0.56,0.17291
0.0,0.56,0.12393
0.0,0.56,0.55327
0.0,0.56,0.59953
0.0,0.56,0.0749
0.0,0.56,0.35809
0.0,0.56,0.35979
0.0,0.56,0.98809
0.0,0.56,0.58838
0.0,0.56,0.88508
0.0,0.56,1.51593
0.0,0.56,0.1355
0.0,0.56,0.58882
0.0,0.56,0.15221
0.0,0.56,0.68612
0.0,0.56,0.26223
0.0,0.56,0.63776
0.0,0.56,1.68265
0.0,0.56,0.01575
0.0,0.56,0.88265
0.0,0.56,0.30975
0.0,0.56,0.86627
0.0,0.56,0.71716
0.0,0.56,1.21884
0.0,0.56,0.47619
0.0,0.56,0.03299
0.0,0.56,0.73288
0.0,0.56,0.62077
0.0,0.56,0.12633
0.0,0.56,0.06843
0.0,0.56,0.41442
0.0,0.56,0.52706
0.0,0.56,0.07265
0.0,0.56,0.16445
0.0,0.56,0.74997
0.0,0.56,0.04378
0.0,0.56,0.20765
0.0,0.56,0.39922
0.0,0.56,0.13949
0.0,0.56,0.52153
0.0,0.56,0.53423
0.0,0.56,1.24944
0.0,0.56,0.76027
0.0,0.56,1.02108
0.0,0.56,0.58863
0.0,0.56,0.21199
0.0,0.56,1.04273
0.0,0.56,0.57767
0.0,0.56,0.36597
0.0,0.56,0.30824
0.0,0.56,0.31512
0.0,0.56,0.14326
0.0,0.56,0.51327
0.0,0.56,0.65508
0.0,0.56,0.72436
0.0,0.56,0.98877
0.0,0.56,0.771
0.0,0.56,1.39473
0.0,0.56,0.73803
0.0,0.56,0.07696
0.0,0.56,0.09892
0.0,0.56,0.96375
0.0,0.56,0.70465
0.0,0.56,1.00615
0.0,0.56,0.3924
0.0,0.56,1.36539
0.0,0.56,0.84605
0.0,0.56,0.40039
0.0,0.56,0.46838
0.0,0.56,0.26559
0.0,0.56,0.05462
0.0,0.56,1.45019
0.0,0.56,1.13052
0.0,0.56,0.6498
0.0,0.56,2.133
0.0,0.56,0.81467
0.0,0.56,0.50098
0.0,0.56,0.70658
0.0,0.56,1.14112
0.0,0.56,2.2343
0.0,0.56,0.4286
0.0,0.56,0.4627
0.0,0.56,0.57964
0.0,0.56,0.55415
0.0,0.56,2.28126
0.0,0.56,0.95453
0.0,0.56,0.94921
0.0,0.56,1.19993
0.0,0.56,1.42074
0.0,0.56,0.23037
0.0,0.56,1.54545
0.0,0.56,0.96151
0.0,0.56,0.41285
0.0,0.56,0.18249
0.0,0.56,0.41412
0.0,0.56,1.36848
0.0,0.56,0.83379
0.0,0.56,1.76231
0.0,0.56,0.20361
0.0,0.56,0.85028
0.0,0.56,2.43048
0.0,0.56,0.23742
0.0,0.56,0.36259
0.0,0.56,0.08128
0.0,0.56,1.10393
0.0,0.56,1.12502
0.0,0.56,1.67274
0.0,0.56,0.30507
0.0,0.56,0.27803
0.0,0.56,0.24012
0.0,0.56,0.30404
0.0,0.56,0.54409
0.0,0.56,0.66575
0.0,0.56,0.34697
0.0,0.56,1.88852
0.0,0.56,0.20333
0.0,0.56,0.40252
0.0,0.56,0.10622
0.0,0.56,0.31595
0.0,0.56,0.17888
0.0,0.56,0.80783
0.0,0.56,0.81751
0.0,0.56,0.80895
0.0,0.56,0.27417
0.0,0.56,0.35711
0.0,0.56,0.15357
0.0,0.56,0.03886
0.0,0.56,0.16301
0.0,0.56,0.09913
0.0,0.56,0.61993
0.0,0.56,0.61304
0.0,0.56,0.5534
0.0,0.56,0.73547
0.0,0.56,0.95348
0.0,0.56,0.05694
0.0,0.56,0.75544
0.0,0.56,0.60072
0.0,0.56,0.13604
0.0,0.56,0.35725
0.0,0.56,0.39782
0.0,0.56,1.43517
0.0,0.56,0.20331
0.0,0.56,0.48484
0.0,0.56,0.42241
0.0,0.56,0.20085
0.0,0.56,0.82879
0.0,0.56,0.06819
0.0,0.56,0.56967
0.0,0.56,1.21335
0.0,0.56,0.87348
0.0,0.56,1.46719
0.0,0.56,0.2684
0.0,0.56,1.27653
0.0,0.56,1.24792
0.0,0.56,0.3153
0.0,0.56,0.39821
0.0,0.56,0.12159
0.0,0.56,0.24766
0.0,0.56,1.24689
0.0,0.56,0.0646
0.0,0.56,1.07122
0.0,0.56,0.96399
0.0,0.56,0.23673
0.0,0.56,0.13329
0.0,0.56,0.35297
0.0,0.56,0.38879
0.0,0.56,0.35114
0.0,0.56,1.27098
0.0,0.56,1.98491
0.0,0.56,0.01449
0.0,0.56,0.5029
0.0,0.56,1.38392
0.0,0.56,1.66249
0.0,0.56,1.10076
0.0,0.56,1.07442
0.0,0.56,0.46729
0.0,0.56,0.08633
0.0,0.56,0.62518
0.0,0.56,0.44067
0.0,0.56,0.18011
0.0,0.56,1.26994
0.0,0.56,0.20824
0.0,0.56,0.21019
0.0,0.56,2.23825
0.0,0.56,0.43882
0.0,0.56,0.35178
0.0,0.56,1.02553
0.0,0.56,1.06464
0.0,0.56,0.88882
0.0,0.56,0.55504
0.0,0.56,1.62255
0.0,0.56,0.70936
0.0,0.56,0.1747
0.0,0.56,0.25952
0.0,0.56,0.20896
0.0,0.56,0.5649
0.0,0.56,0.37763
0.0,0.56,0.37426
0.0,0.56,1.36229
0.0,0.56,0.55773
0.0,0.56,1.68437
0.0,0.56,0.36651
0.0,0.56,0.31804
0.0,0.56,0.05354
0.0,0.56,0.80815
0.0,0.56,1.27279
0.0,0.56,0.09368
0.0,0.56,0.51028
0.0,0.56,0.17907
0.0,0.56,0.94419
0.0,0.56,0.01863
0.0,0.56,1.0128
0.0,0.56,0.32362
0.0,0.56,0.36719
0.0,0.56,0.13688
0.0,0.56,1.11133
0.0,0.56,0.6283
0.0,0.56,1.31438
0.0,0.56,0.45884
0.0,0.56,0.178
0.0,0.56,0.8066
0.0,0.56,0.10876
0.0,0.56,2.11132
0.0,0.56,0.07025
0.0,0.56,0.2901
0.0,0.56,0.26022
0.0,0.56,0.61965
0.0,0.56,1.84646
0.0,0.56,0.71574
0.0,0.56,0.837
0.0,0.56,0.69388
0.0,0.56,0.14898
0.0,0.56,2.29603
0.0,0.56,1.15756
0.0,0.56,0.19112
0.0,0.56,0.92059
0.0,0.56,0.18239
0.0,0.56,0.61844
0.0,0.56,0.37636
0.0,0.56,0.60185
0.0,0.56,0.30399
0.0,0.56,0.11461
0.0,0.56,0.57179
0.0,0.56,0.88084
0.0,0.56,0.68465
0.0,0.56,0.00034
0.0,0.56,0.77557
0.0,0.56,0.58125
0.0,0.56,0.45426
0.0,0.56,0.54907
0.0,0.56,2.13929
0.0,0.56,0.93977
0.0,0.56,0.69114
0.0,0.56,0.00837
0.0,0.56,1.24629
0.0,0.56,0.18169
0.0,0.56,0.4892
0.0,0.56,0.00923
0.0,0.56,0.7859
0.0,0.56,1.89616
0.0,0.56,0.11043
0.0,0.56,0.08629
0.0,0.56,0.80172
0.0,0.56,0.20782
0.0,0.56,0.10667
0.0,0.56,0.16571
0.0,0.56,0.72058
0.0,0.56,0.17805
0.0,0.56,0.66149
0.0,0.56,0.74215
0.0,0.56,1.35341
0.0,0.56,1.0319
0.0,0.56,1.39281
0.0,0.56,0.15658
0.0,0.56,2.05025
0.0,0.56,0.47135
0.0,0.56,0.43094
0.0,0.56,0.83125
0.0,0.56,0.15474
0.0,0.56,0.79496
0.0,0.56,0.12741
0.0,0.56,0.21127
0.0,0.56,1.1239
0.0,0.56,1.13287
0.0,0.56,0.74118
0.0,0.56,0.34436
0.0,0.56,0.59094
0.0,0.56,0.77533
0.0,0.56,1.27747
0.0,0.56,0.45162
0.0,0.56,0.30906
0.0,0.56,1.63799
0.0,0.56,0.19705
0.0,0.56,0.19363
0.0,0.56,0.53201
0.0,0.56,1.94959
0.0,0.56,0.19501
0.0,0.56,1.12114
0.0,0.56,0.1608
0.0,0.56,0.27839
0.0,0.56,0.27047
0.0,0.56,1.66607
0.0,0.56,0.16941
0.0,0.56,1.43416
0.0,0.56,0.40339
0.0,0.56,0.8324
0.0,0.56,0.40084
0.0,0.56,1.90853
0.0,0.56,0.86736
0.0,0.56,1.14357
0.0,0.56,0.22726
0.0,0.56,0.65285
0.0,0.56,0.45207
0.0,0.56,0.40787
0.0,0.56,1.42274
0.0,0.56,1.52239
0.0,0.56,0.45619
0.0,0.56,0.29489
0.0,0.56,0.53552
0.0,0.56,2.09514
0.0,0.56,0.64771
0.0,0.56,0.67534
0.0,0.56,1.5006
0.0,0.56,0.04191
0.0,0.56,0.52806
0.0,0.56,0.73107
0.0,0.56,1.14045
0.0,0.56,0.42596
0.0,0.56,0.3094
0.0,0.56,0.93514
0.0,0.56,0.80544
0.0,0.56,0.56774
0.0,0.56,1.38843
0.0,0.56,2.62885
0.0,0.56,2.08501
0.0,0.56,0.79934
0.0,0.56,0.48143
0.0,0.56,0.52908
0.0,0.56,1.01496
0.0,0.56,1.46163
0.0,0.56,0.42413
0.0,0.56,0.5882
0.0,0.56,0.3784
0.0,0.56,0.10028
0.0,0.56,0.56744
0.0,0.56,0.52159
0.0,0.56,0.4798
0.0,0.56,0.1654
0.0,0.56,0.74055
0.0,0.56,0.17234
0.0,0.56,0.09587
0.0,0.56,1.68259
0.0,0.56,0.70211
0.0,0.56,1.00699
0.0,0.56,0.05829
0.0,0.56,0.42875
0.0,0.56,0.28067
0.0,0.56,0.1676
0.0,0.56,1.10932
0.0,0.56,0.87198
0.0,0.56,1.0684
0.0,0.56,1.07235
0.0,0.56,0.10395
0.0,0.56,1.07281
0.0,0.56,0.18995
0.0,0.56,0.2299
0.0,0.56,0.24146
0.0,0.56,1.8312
0.0,0.56,0.87371
0.0,0.56,0.80561
0.0,0.56,0.26384
0.0,0.56,1.63167
0.0,0.56,0.3055
0.0,0.56,0.46288
0.0,0.56,0.99623
0.0,0.56,1.17846
0.0,0.56,1.24457
0.0,0.56,0.42027
0.0,0.56,0.71086
0.0,0.56,1.92238
0.0,0.56,0.16192
0.0,0.56,1.3007
0.0,0.56,0.07894
0.0,0.56,0.58924
0.0,0.56,0.09438
0.0,0.56,0.5322
0.0,0.56,1.36068
0.0,0.56,3.07064
0.0,0.56,0.86537
0.0,0.56,0.10054
0.0,0.56,1.33369
0.0,0.56,0.55618
0.0,0.56,0.68304
0.0,0.56,0.49484
0.0,0.56,0.21162
0.0,0.56,0.01316
0.0,0.56,1.29998
0.0,0.56,0.19722
0.0,0.56,0.58197
0.0,0.56,1.76377
0.0,0.56,0.52136
0.0,0.56,2.71462
0.0,0.56,0.28033
0.0,0.56,0.30817
0.0,0.56,1.22917
0.0,0.56,1.56589
0.0,0.56,1.38788
0.0,0.56,0.04761
0.0,0.56,0.1592
0.0,0.56,0.66744
0.0,0.56,0.20522
0.0,0.56,1.51957
0.0,0.56,0.1929
0.0,0.56,0.64292
0.0,0.56,0.28254
0.0,0.56,0.86029
0.0,0.56,2.11191
0.0,0.56,0.14704
0.0,0.56,0.0499
0.0,0.56,1.24884
0.0,0.56,1.43846
0.0,0.56,0.90256
0.0,0.56,0.47043
0.0,0.56,0.11758
0.0,0.56,1.67975
0.0,0.56,0.28651
0.0,0.56,0.43074
0.0,0.56,0.57607
0.0,0.56,0.15844
0.0,0.56,0.77592
0.0,0.56,0.31639
0.0,0.56,0.39263
0.0,0.56,0.91461
0.0,0.56,0.63807
0.0,0.56,1.51834
0.0,0.56,0.07024
0.0,0.56,0.52094
0.0,0.56,1.02135
0.0,0.56,1.28933
0.0,0.56,0.30393
0.0,0.56,0.01373
0.0,0.56,0.5667
0.0,0.56,0.39242
0.0,0.56,1.39663
