kappa=-0.4500 alpha=1.55765237515 q=0.483579914 psi=1.632013929
kappa=-0.4895 alpha=1.65247709973 q=0.4758448124 psi=1.563751347
kappa=-0.4900 alpha=1.6537212011 q=0.4757461588 psi=1.562900733
kappa=-0.4905 alpha=1.65496642785 q=0.4756474866 psi=1.562050452
kappa=-0.4910 alpha=1.65621278115 q=0.4755487958 psi=1.561200505
kappa=-0.4915 alpha=1.65746026215 q=0.4754500865 psi=1.560350891
kappa=-0.4920 alpha=1.65870887202 q=0.4753513585 psi=1.55950161
kappa=-0.4925 alpha=1.65995861193 q=0.4752526119 psi=1.558652663
kappa=-0.4930 alpha=1.66120948305 q=0.4751538467 psi=1.557804049
kappa=-0.4935 alpha=1.66246148655 q=0.4750550629 psi=1.556955768
kappa=-0.4940 alpha=1.6637146236 q=0.4749562605 psi=1.556107819
kappa=-0.4945 alpha=1.66496889536 q=0.4748574395 psi=1.555260204
kappa=-0.4950 alpha=1.66622430302 q=0.4747585999 psi=1.554412921
kappa=-0.4955 alpha=1.66748084775 q=0.4746597417 psi=1.55356597
kappa=-0.4960 alpha=1.66873853072 q=0.4745608648 psi=1.552719352
kappa=-0.4965 alpha=1.66999735312 q=0.4744619693 psi=1.551873067
kappa=-0.4970 alpha=1.67125731611 q=0.4743630552 psi=1.551027113
kappa=-0.4975 alpha=1.67251842089 q=0.4742641225 psi=1.550181492
kappa=-0.4980 alpha=1.67378066863 q=0.4741651712 psi=1.549336202
kappa=-0.4985 alpha=1.67504406052 q=0.4740662012 psi=1.548491244
kappa=-0.4990 alpha=1.67630859774 q=0.4739672126 psi=1.547646618
kappa=-0.4995 alpha=1.67757428148 q=0.4738682054 psi=1.546802324
kappa=-0.5000 alpha=1.67884111292 q=0.4737691795 psi=1.545958361
kappa=-0.5005 alpha=1.68010909325 q=0.473670135 psi=1.54511473
kappa=-0.5010 alpha=1.68137822366 q=0.4735710719 psi=1.54427143
kappa=-0.5015 alpha=1.68264850535 q=0.4734719901 psi=1.543428461
kappa=-0.5020 alpha=1.68391993951 q=0.4733728896 psi=1.542585823
kappa=-0.5025 alpha=1.68519252732 q=0.4732737705 psi=1.541743516
kappa=-0.5030 alpha=1.68646626999 q=0.4731746328 psi=1.54090154
kappa=-0.5035 alpha=1.68774116872 q=0.4730754764 psi=1.540059894
kappa=-0.5040 alpha=1.68901722469 q=0.4729763014 psi=1.53921858
kappa=-0.5045 alpha=1.69029443911 q=0.4728771077 psi=1.538377595
kappa=-0.5050 alpha=1.69157281319 q=0.4727778953 psi=1.537536941
kappa=-0.5055 alpha=1.69285234812 q=0.4726786643 psi=1.536696618
kappa=-0.5060 alpha=1.6941330451 q=0.4725794146 psi=1.535856624
kappa=-0.5065 alpha=1.69541490535 q=0.4724801462 psi=1.535016961
kappa=-0.5070 alpha=1.69669793007 q=0.4723808592 psi=1.534177628
kappa=-0.5075 alpha=1.69798212046 q=0.4722815535 psi=1.533338624
kappa=-0.5080 alpha=1.69926747774 q=0.4721822291 psi=1.53249995
kappa=-0.5085 alpha=1.70055400311 q=0.4720828861 psi=1.531661606
kappa=-0.5090 alpha=1.7018416978 q=0.4719835244 psi=1.530823591
kappa=-0.5095 alpha=1.703130563 q=0.471884144 psi=1.529985906
kappa=-0.5100 alpha=1.70442059994 q=0.4717847449 psi=1.52914855
kappa=-0.5105 alpha=1.70571180984 q=0.4716853271 psi=1.528311523
kappa=-0.5110 alpha=1.70700419391 q=0.4715858906 psi=1.527474825
kappa=-0.5115 alpha=1.70829775336 q=0.4714864355 psi=1.526638456
kappa=-0.5120 alpha=1.70959248943 q=0.4713869616 psi=1.525802416
kappa=-0.5125 alpha=1.71088840333 q=0.4712874691 psi=1.524966705
kappa=-0.5130 alpha=1.71218549628 q=0.4711879578 psi=1.524131322
kappa=-0.5135 alpha=1.71348376952 q=0.4710884279 psi=1.523296268
kappa=-0.5140 alpha=1.71478322426 q=0.4709888793 psi=1.522461542
kappa=-0.5145 alpha=1.71608386173 q=0.4708893119 psi=1.521627145
kappa=-0.5150 alpha=1.71738568317 q=0.4707897259 psi=1.520793076
kappa=-0.5155 alpha=1.71868868981 q=0.4706901211 psi=1.519959334
kappa=-0.5160 alpha=1.71999288286 q=0.4705904976 psi=1.519125921
kappa=-0.5165 alpha=1.72129826358 q=0.4704908555 psi=1.518292836
kappa=-0.5170 alpha=1.72260483319 q=0.4703911946 psi=1.517460078
kappa=-0.5175 alpha=1.72391259293 q=0.4702915149 psi=1.516627648
kappa=-0.5180 alpha=1.72522154403 q=0.4701918166 psi=1.515795545
kappa=-0.5185 alpha=1.72653168774 q=0.4700920995 psi=1.51496377
kappa=-0.5190 alpha=1.7278430253 q=0.4699923638 psi=1.514132322
kappa=-0.5195 alpha=1.72915555795 q=0.4698926092 psi=1.513301202
kappa=-0.5200 alpha=1.73046928693 q=0.469792836 psi=1.512470408
kappa=-0.5205 alpha=1.73178421348 q=0.469693044 psi=1.511639941
kappa=-0.5210 alpha=1.73310033886 q=0.4695932333 psi=1.510809802
kappa=-0.5215 alpha=1.73441766431 q=0.4694934039 psi=1.509979988
kappa=-0.5220 alpha=1.73573619107 q=0.4693935557 psi=1.509150502
kappa=-0.5225 alpha=1.73705592041 q=0.4692936888 psi=1.508321342
kappa=-0.5230 alpha=1.73837685356 q=0.4691938031 psi=1.507492509
kappa=-0.5235 alpha=1.7396989918 q=0.4690938987 psi=1.506664001
kappa=-0.5240 alpha=1.74102233636 q=0.4689939755 psi=1.505835821
kappa=-0.5245 alpha=1.74234688851 q=0.4688940336 psi=1.505007966
kappa=-0.5250 alpha=1.7436726495 q=0.468794073 psi=1.504180437
kappa=-0.5255 alpha=1.7449996206 q=0.4686940936 psi=1.503353234
kappa=-0.5260 alpha=1.74632780306 q=0.4685940954 psi=1.502526356
kappa=-0.5265 alpha=1.74765719814 q=0.4684940784 psi=1.501699805
kappa=-0.5270 alpha=1.74898780712 q=0.4683940428 psi=1.500873579
kappa=-0.5275 alpha=1.75031963125 q=0.4682939883 psi=1.500047678
kappa=-0.5280 alpha=1.7516526718 q=0.4681939151 psi=1.499222103
kappa=-0.5285 alpha=1.75298693004 q=0.4680938231 psi=1.498396853
kappa=-0.5290 alpha=1.75432240724 q=0.4679937123 psi=1.497571928
kappa=-0.5295 alpha=1.75565910467 q=0.4678935828 psi=1.496747328
kappa=-0.5300 alpha=1.7569970236 q=0.4677934345 psi=1.495923052
kappa=-0.5305 alpha=1.75833616531 q=0.4676932674 psi=1.495099102
kappa=-0.5310 alpha=1.75967653107 q=0.4675930816 psi=1.494275476
kappa=-0.5315 alpha=1.76101812216 q=0.4674928769 psi=1.493452175
kappa=-0.5320 alpha=1.76236093986 q=0.4673926535 psi=1.492629199
kappa=-0.5325 alpha=1.76370498544 q=0.4672924113 psi=1.491806546
kappa=-0.5330 alpha=1.7650502602 q=0.4671921503 psi=1.490984218
kappa=-0.5335 alpha=1.7663967654 q=0.4670918705 psi=1.490162214
kappa=-0.5340 alpha=1.76774450234 q=0.4669915719 psi=1.489340534
kappa=-0.5345 alpha=1.76909347229 q=0.4668912545 psi=1.488519178
kappa=-0.5350 alpha=1.77044367656 q=0.4667909184 psi=1.487698146
kappa=-0.5355 alpha=1.77179511643 q=0.4666905634 psi=1.486877437
kappa=-0.5360 alpha=1.77314779318 q=0.4665901896 psi=1.486057052
kappa=-0.5365 alpha=1.77450170811 q=0.4664897971 psi=1.485236991
kappa=-0.5370 alpha=1.77585686252 q=0.4663893857 psi=1.484417253
kappa=-0.5375 alpha=1.77721325769 q=0.4662889555 psi=1.483597838
kappa=-0.5380 alpha=1.77857089492 q=0.4661885065 psi=1.482778746
kappa=-0.5385 alpha=1.77992977552 q=0.4660880387 psi=1.481959977
kappa=-0.5390 alpha=1.78128990078 q=0.4659875521 psi=1.481141532
kappa=-0.5395 alpha=1.782651272 q=0.4658870466 psi=1.480323409
kappa=-0.5400 alpha=1.78401389049 q=0.4657865224 psi=1.479505609
kappa=-0.5405 alpha=1.78537775754 q=0.4656859793 psi=1.478688131
kappa=-0.5410 alpha=1.78674287447 q=0.4655854174 psi=1.477870976
kappa=-0.5415 alpha=1.78810924257 q=0.4654848367 psi=1.477054143
kappa=-0.5420 alpha=1.78947686317 q=0.4653842371 psi=1.476237633
kappa=-0.5425 alpha=1.79084573756 q=0.4652836187 psi=1.475421445
kappa=-0.5430 alpha=1.79221586707 q=0.4651829815 psi=1.474605579
kappa=-0.5435 alpha=1.793587253 q=0.4650823255 psi=1.473790034
kappa=-0.5440 alpha=1.79495989666 q=0.4649816506 psi=1.472974812
kappa=-0.5445 alpha=1.79633379938 q=0.4648809569 psi=1.472159912
kappa=-0.5450 alpha=1.79770896247 q=0.4647802443 psi=1.471345333
kappa=-0.5455 alpha=1.79908538726 q=0.4646795129 psi=1.470531075
kappa=-0.5460 alpha=1.80046307505 q=0.4645787627 psi=1.469717139
kappa=-0.5465 alpha=1.80184202718 q=0.4644779936 psi=1.468903525
kappa=-0.5470 alpha=1.80322224496 q=0.4643772056 psi=1.468090231
kappa=-0.5475 alpha=1.80460372973 q=0.4642763989 psi=1.467277259
kappa=-0.5480 alpha=1.80598648281 q=0.4641755732 psi=1.466464608
kappa=-0.5485 alpha=1.80737050552 q=0.4640747287 psi=1.465652277
kappa=-0.5490 alpha=1.8087557992 q=0.4639738654 psi=1.464840268
kappa=-0.5495 alpha=1.81014236518 q=0.4638729832 psi=1.464028579
kappa=-0.5500 alpha=1.8115302048 q=0.4637720821 psi=1.46321721
wrote 200 slabs -> slabs_neg6.json
