kappa_lo,kappa_hi,alpha_lb,alpha_ub,q_lb,q_ub,source
-0.014500,-0.014000,0.846897737261252,0.850451228320573,0.55806957603074,0.565151848348139,results/box\result_neg_0.json
-0.014000,-0.013500,0.846344689803367,0.849897737261252,0.558151848348139,0.56523410489142,results/box\result_neg_3.json
-0.013500,-0.013000,0.845792085536381,0.849344689803367,0.55823410489142,0.565316345663633,results/box\result_neg_2.json
-0.013000,-0.012500,0.845239924050185,0.848792085536381,0.558316345663633,0.565398570667831,results/box\result_neg_1.json
-0.012500,-0.012000,0.844688204935092,0.848239924050185,0.558398570667831,0.565480779907063,results/box\result_neg_0.json
-0.012000,-0.011500,0.844136927781844,0.847688204935092,0.558480779907063,0.565562973384381,results/box\result_neg_3.json
-0.011500,-0.011000,0.843586092181604,0.847136927781844,0.558562973384381,0.565645151102835,results/box\result_neg_2.json
-0.011000,-0.010500,0.84303569772596,0.846586092181604,0.558645151102835,0.565727313065473,results/box\result_neg_1.json
-0.010500,-0.010000,0.842485744006924,0.84603569772596,0.558727313065473,0.565809459275346,results/box\result_neg_0.json
-0.010000,-0.009500,0.841936230616929,0.845485744006924,0.558809459275346,0.565891589735503,results/box\result_neg_3.json
-0.009500,-0.009000,0.841387157148832,0.844936230616929,0.558891589735503,0.565973704448991,results/box\result_neg_2.json
-0.009000,-0.008500,0.840838523195912,0.844387157148832,0.558973704448991,0.56605580341886,results/box\result_neg_1.json
-0.008500,-0.008000,0.840290328351869,0.843838523195912,0.55905580341886,0.566137886648156,results/box\result_neg_0.json
-0.008000,-0.007500,0.839742572210824,0.843290328351869,0.559137886648156,0.566219954139927,results/box\result_neg_3.json
-0.007500,-0.007000,0.839195254367317,0.842742572210824,0.559219954139927,0.566302005897221,results/box\result_neg_2.json
-0.007000,-0.006500,0.838648374416311,0.842195254367317,0.559302005897221,0.566384041923083,results/box\result_neg_1.json
-0.006500,-0.006000,0.838101931953185,0.841648374416311,0.559384041923083,0.566466062220561,results/box\result_neg_0.json
-0.006000,-0.005500,0.837555926573741,0.841101931953185,0.559466062220561,0.5665480667927,results/box\result_neg_3.json
-0.005500,-0.005000,0.837010357874196,0.840555926573741,0.5595480667927,0.566630055642545,results/box\result_neg_2.json
-0.005000,-0.004500,0.836465225451187,0.840010357874196,0.559630055642545,0.566712028773141,results/box\result_neg_1.json
-0.004500,-0.004000,0.835920528901768,0.839465225451187,0.559712028773141,0.566793986187534,results/box\result_neg_0.json
-0.004000,-0.003500,0.83537626782341,0.838920528901768,0.559793986187534,0.566875927888767,results/box\result_neg_3.json
-0.003500,-0.003000,0.834832441814002,0.83837626782341,0.559875927888767,0.566957853879885,results/box\result_neg_2.json
-0.003000,-0.002500,0.834289050471846,0.837832441814002,0.559957853879885,0.567039764163931,results/box\result_neg_1.json
-0.002500,-0.002000,0.833746093395663,0.837289050471846,0.560039764163931,0.567121658743947,results/box\result_neg_0.json
-0.002000,-0.001500,0.833203570184589,0.836746093395663,0.560121658743947,0.567203537622977,results/box\result_neg_3.json
-0.001500,-0.001000,0.832661480438171,0.836203570184589,0.560203537622977,0.567285400804064,results/box\result_neg_2.json
-0.001000,-0.000500,0.832119823756376,0.835661480438171,0.560285400804064,0.567367248290248,results/box\result_neg_1.json
-0.000500,0.000000,0.831578599739579,0.835119823756376,0.560367248290248,0.567449080084562,results/box\result_neg_0.json
